Site_ID,YearMonth,Month,Monthly_CBI,Monthly_Intercept,Monthly_R2,Monthly_n_hours,Monthly_CBI_flag,Extreme_Hours,Total_Hours,Extreme_Ratio,Is_Extreme_Month_0p30
95332230,2025-07,7,0.7302363587743136,6.387232402492636,0.8329835971946163,744,ok,0,744,0.0,0
95332230,2025-08,8,0.808593454842049,3.722357041120791,0.7785231961043314,744,ok,168,744,0.22580645161290322,0
95332230,2025-09,9,0.7813130610279796,4.19765298253343,0.8200918148570504,720,ok,120,720,0.16666666666666666,0
95332230,2025-10,10,0.7474698523785029,4.112642482676129,0.9454197818993676,744,ok,0,744,0.0,0
95332230,2025-11,11,0.8606070697691152,0.5423431445224605,0.8477297269017043,720,ok,0,720,0.0,0
95332230,2025-12,12,0.7541399804414963,1.2145493386419925,0.8361108086762962,736,ok,0,736,0.0,0
95332231,2025-01,1,0.5949939795341783,2.1912410852122806,0.6804210296990979,288,ok,0,288,0.0,0
95332231,2025-02,2,0.6459466014037971,2.8559082826317024,0.7537929155529365,672,ok,0,672,0.0,0
95332231,2025-03,3,0.6481504373517695,3.4571011399801908,0.9119833034203395,744,ok,0,744,0.0,0
95332231,2025-04,4,0.6772973433788295,3.939794224646537,0.8033153635548407,720,ok,0,720,0.0,0
95332231,2025-05,5,0.5904885316205379,7.2464832356051225,0.6777330878883592,744,ok,0,744,0.0,0
95332231,2025-06,6,0.5469622464088149,9.580419404883054,0.7550227299077622,720,ok,0,720,0.0,0
95332231,2025-07,7,0.41992001607956503,13.904363559518696,0.7163544029218948,744,ok,0,744,0.0,0
95332231,2025-08,8,0.4699493255394971,12.157835584340166,0.7055343583142129,744,ok,96,744,0.12903225806451613,0
95332231,2025-09,9,0.41818963566606726,13.380762193657675,0.7465728443995727,720,ok,0,720,0.0,0
95332231,2025-10,10,0.6136752627388129,7.002761890226381,0.9158301226024277,744,ok,0,744,0.0,0
95332231,2025-11,11,0.7385420288688026,2.095149952581542,0.7362827657005382,720,ok,0,720,0.0,0
95332231,2025-12,12,0.5757394585523169,3.1959409154275464,0.6398917749746361,736,ok,0,736,0.0,0
95332232,2025-01,1,0.785246338603302,1.9736183403735748,0.7892929738573654,288,ok,0,288,0.0,0
95332232,2025-02,2,0.8309767487706976,2.0615908941981367,0.8561972375286082,672,ok,0,672,0.0,0
95332232,2025-03,3,0.9323671114142467,1.0189769128930415,0.9180693452261619,744,ok,0,744,0.0,0
95332232,2025-04,4,0.9403210018005121,0.6222921904606906,0.8849779767067266,720,ok,0,720,0.0,0
95332232,2025-05,5,0.7749948363095437,5.012421650179906,0.8278190406799983,744,ok,0,744,0.0,0
95332232,2025-06,6,0.6600571671531524,8.330576732647025,0.7826550768975462,720,ok,0,720,0.0,0
95332232,2025-07,7,0.5895219588396536,10.448593015849786,0.7969338980662233,744,ok,0,744,0.0,0
95332232,2025-08,8,0.6476080735518936,9.06821254787194,0.7460795115977529,744,ok,0,744,0.0,0
95332232,2025-09,9,0.618098160049317,9.46574356053765,0.7155131533986357,720,ok,0,720,0.0,0
95332232,2025-10,10,0.7641100595900885,4.817620763816624,0.9096427626147546,744,ok,0,744,0.0,0
95332232,2025-11,11,0.8777635521957132,0.8249964590193137,0.8036656443064722,720,ok,0,720,0.0,0
95332232,2025-12,12,0.7580546772644254,1.5520571624134476,0.7718833673174983,736,ok,0,736,0.0,0
95332233,2025-01,1,0.7982888535750015,1.8385768702016811,0.7574351907705502,288,ok,0,288,0.0,0
95332233,2025-02,2,0.8653866505997971,1.4540768201887317,0.8498262263461944,672,ok,0,672,0.0,0
95332233,2025-03,3,0.9451301093164074,0.8040540853911828,0.9001444668633906,744,ok,0,744,0.0,0
95332233,2025-04,4,0.8826363145086288,1.617556889060216,0.8647696800298758,720,ok,0,720,0.0,0
95332233,2025-05,5,0.7107053055805085,5.81342048761819,0.8156967436666482,744,ok,0,744,0.0,0
95332233,2025-06,6,0.6783932103476698,7.370829941254446,0.7935547509735735,720,ok,24,720,0.03333333333333333,0
95332233,2025-07,7,0.5269108329822538,11.29794442230846,0.7620791118773891,744,ok,0,744,0.0,0
95332233,2025-08,8,0.6429878016648337,8.49850826775431,0.7640586062431336,744,ok,0,744,0.0,0
95332233,2025-09,9,0.6580398994911062,7.88909249812974,0.8252876033624492,720,ok,0,720,0.0,0
95332233,2025-10,10,0.8076238495529569,3.6158732630156507,0.9139451110019118,744,ok,0,744,0.0,0
95332233,2025-11,11,0.9149182646735595,-0.005927988548362961,0.8366345334225289,720,ok,0,720,0.0,0
95332233,2025-12,12,0.7789733132883411,1.3829827594307105,0.8181770917040652,736,ok,0,736,0.0,0
95332234,2025-01,1,0.7671894704080623,2.7505893103293246,0.8524032797981715,288,ok,0,288,0.0,0
95332234,2025-02,2,0.8374966200889508,0.7711444409355916,0.8705183150546103,672,ok,0,672,0.0,0
95332234,2025-03,3,0.9261102004108875,0.37074588137736875,0.9109123542012798,744,ok,0,744,0.0,0
95332234,2025-04,4,0.8521963336263341,1.8709507215478887,0.8467324658387062,720,ok,0,720,0.0,0
95332234,2025-05,5,0.8180587491788774,3.408418310768237,0.812331514124985,744,ok,0,744,0.0,0
95332234,2025-06,6,0.67995188712415,6.820542730025306,0.7211712750502964,720,ok,0,720,0.0,0
95332234,2025-07,7,0.6177044427781748,8.742764739039613,0.7735938005168411,744,ok,0,744,0.0,0
95332234,2025-08,8,0.6481110924280667,7.839901084882161,0.7258606378222668,744,ok,0,744,0.0,0
95332234,2025-09,9,0.6363093386015594,8.276882783707562,0.7414856699866362,720,ok,0,720,0.0,0
95332234,2025-10,10,0.8228893133389478,2.7611805632484163,0.8963922311881024,744,ok,0,744,0.0,0
95332234,2025-11,11,0.7712991426780085,2.964921954166668,0.8951302099045552,720,ok,0,720,0.0,0
95332234,2025-12,12,0.7566818049277229,2.5456931927776907,0.8213678882415953,736,ok,0,736,0.0,0
95332235,2025-01,1,0.7448719043669106,0.262251387468897,0.7999270552838968,288,ok,0,288,0.0,0
95332235,2025-02,2,0.7906022299272952,1.465387949742679,0.8631221341124884,672,ok,24,672,0.03571428571428571,0
95332235,2025-03,3,0.8058327466547831,1.5114969921972161,0.8700982391095818,744,ok,0,744,0.0,0
95332235,2025-04,4,0.8777198460410783,0.24046360297003488,0.8325110621090843,720,ok,240,720,0.3333333333333333,1
95332235,2025-05,5,0.7257525790227742,4.8030971758413585,0.7176481867761383,744,ok,0,744,0.0,0
95332235,2025-06,6,0.6793817630815498,6.828520918044596,0.7858285668410642,720,ok,0,720,0.0,0
95332235,2025-07,7,0.6747143783413638,7.6248786514256395,0.7458829639005948,744,ok,0,744,0.0,0
95332235,2025-08,8,0.6179246125322794,8.547988788674754,0.7427684066257666,744,ok,0,744,0.0,0
95332235,2025-09,9,0.49160966240798715,11.560753838648775,0.744000828603833,720,ok,0,720,0.0,0
95332235,2025-10,10,0.6289734760336652,6.084356978897096,0.9060506049620243,744,ok,0,744,0.0,0
95332235,2025-11,11,0.7735892304088443,1.4310389035833548,0.7155854923416504,720,ok,0,720,0.0,0
95332235,2025-12,12,0.6009115318557717,2.513747288161831,0.7394352173656329,736,ok,0,736,0.0,0
95332236,2025-01,1,0.8948128493084718,0.4012191117253465,0.7917075364514103,288,ok,0,288,0.0,0
95332236,2025-02,2,1.0153040866082752,-1.5463723651950136,0.8574246123833903,672,ok,0,672,0.0,0
95332236,2025-03,3,1.079190011809867,-1.8091393895758916,0.89369527283067,744,ok,0,744,0.0,0
95332236,2025-04,4,1.00458550297395,-0.8972694608427112,0.7813984671583077,720,ok,240,720,0.3333333333333333,1
95332236,2025-05,5,1.0697156105991488,-2.0690279453715306,0.7688829822518243,744,ok,0,744,0.0,0
