Site_ID,YearMonth,Month,SPI_Status,CBI,Intercept,R2,p_slope,n_hours,Macro_SD,Macro_Range,Macro_Min,Macro_Max,Micro_Mean,Macro_Mean,Site_Has_Extreme_In_Year,Pass_Min_Hours,Pass_Macro_SD,Pass_CBI_Filter,CBI_flag
95332225,2025-08,8,Normal,1.0577114671795032,-0.9495133599072894,0.7227459090843038,6.015427955648007e-75,264,3.083972163308418,11.397764205932617,21.8437442779541,33.24150848388672,27.658439867424242,27.04702947356484,True,True,True,True,ok
95332225,2025-09,9,Normal,0.987599334999343,0.08471683244333761,0.7633264864310886,8.007565919293383e-54,168,3.113382266962227,11.297574996948246,21.48346900939941,32.781044006347656,26.21884300595238,26.46227599325634,True,True,True,True,ok
95332225,2025-10,10,Normal,0.8624530607738996,3.204266776847998,0.8894226451467162,1.1240723362745645e-253,528,5.797117492112879,21.403547286987305,13.10556983947754,34.509117126464844,23.704160748106062,23.769286589189008,True,True,True,True,ok
95332225,2025-11,11,Normal,0.8993818445314746,1.0686392836312457,0.8855377863616876,6.939743394673063e-182,384,5.112996984620719,20.800400137901306,1.657281517982483,22.45768165588379,11.608805338541666,11.719344924514493,True,True,True,True,ok
95332225,2025-12,12,Normal,0.8336729450221041,2.221928424548379,0.897981887127444,2.014784405171514e-36,72,4.426294683236926,15.827133655548096,6.148263454437256,21.97539710998535,13.850260416666666,13.948313977983263,True,True,True,True,ok
95332226,2025-03,3,Normal,0.7868320403436829,1.5787520586040245,0.9267835530807134,7.17417617734513e-260,456,7.780788725444924,30.58770790696144,0.4976745545864105,31.08538246154785,11.618695175438596,12.759957147206654,True,True,True,True,ok
95332226,2025-04,4,Normal,0.6513951851706549,4.603015969595546,0.8738624499960588,5.0692746485373425e-163,360,4.811633201391392,22.68533372879028,4.763711452484131,27.44904518127441,16.479774305555555,18.232800312836964,True,True,True,True,ok
95332226,2025-05,5,Normal,0.5108694181807945,8.505714444113364,0.6143526455256506,4.350255677894212e-71,336,3.568120422142825,20.059906005859375,10.980371475219728,31.0402774810791,19.862676711309526,22.230655942644393,True,True,True,True,ok
95332226,2025-06,6,Normal,0.5090725229706049,9.910288121920573,0.5713416312618593,1.0883334817053228e-76,408,2.7468649015909423,13.15858268737793,19.832651138305664,32.991233825683594,22.81675091911765,25.352896129383762,True,True,True,True,ok
95332226,2025-08,8,Extreme,,,,,24,3.3906538402817366,9.226163864135742,23.6734561920166,32.899620056152344,25.251302083333332,27.560416221618652,True,False,True,False,insufficient_hours_lt_72
95332226,2025-08,8,Normal,0.4477471675815556,12.41239100392317,0.5990098452655285,3.6212658464591836e-25,120,2.458458331481548,8.938522338867188,22.67887306213379,31.617395401000977,24.230208333333334,26.39395217895508,True,True,True,True,ok
95332226,2025-09,9,Extreme,0.3613920177025561,14.228972791232612,0.7834382900753297,5.950370648111846e-25,72,3.177628098880288,11.858396530151367,21.535654067993164,33.39405059814453,24.01388888888889,27.075628730985855,True,True,True,True,ok
95332226,2025-09,9,Normal,0.32999972463174526,15.466867502922076,0.5958134031186352,5.643925942847658e-44,216,3.265185259811848,12.280530929565426,22.17537879943848,34.455909729003906,24.429615162037038,27.159864054785835,True,True,True,True,ok
95332226,2025-10,10,Normal,0.7169979820011642,4.264365228179276,0.9058478927799759,4.785522554582088e-272,528,5.933075628937944,24.802854537963874,11.264856338500977,36.06771087646485,21.414003314393938,23.918669949878346,True,True,True,True,ok
95332226,2025-11,11,Normal,0.5218316204365174,4.6629542456334,0.7399013474788336,9.268684698396384e-114,384,5.465362641476355,22.417709708213806,0.9170471429824828,23.33475685119629,10.6917724609375,11.553186850311855,True,True,True,True,ok
95332226,2025-12,12,Normal,0.35808692603636005,7.565444164307351,0.6505177113758639,3.5170335742074924e-23,96,4.535859048285791,17.576691150665283,5.217065334320068,22.79375648498535,12.46923828125,13.694423784812292,True,True,True,True,ok
95332227,2025-02,2,Normal,,,,,24,2.40424238047083,7.395950794219969,4.338220119476318,11.734170913696287,5.5859375,6.921769738197327,True,False,True,False,insufficient_hours_lt_72
95332227,2025-03,3,Normal,0.8212553538538133,0.5303156198615095,0.8909047817403473,2.6112899500855684e-174,360,5.649508546704066,23.291306018829346,3.0713744163513184,26.362680435180664,9.4890625,10.908600885338254,True,True,True,True,ok
95332227,2025-04,4,Normal,0.7229700448433414,3.445544641008116,0.8850656231933643,1.5238044477659585e-181,384,4.912631135589115,24.12820482254028,3.822793483734131,27.95099830627441,16.513020833333332,18.074713171770174,True,True,True,True,ok
95332227,2025-05,5,Normal,0.6245647370599786,6.224653441263108,0.7984154950422765,5.414902298664439e-160,456,3.661545561014109,20.173187255859375,10.601465225219728,30.7746524810791,19.819010416666668,21.766129543906764,True,True,True,True,ok
95332227,2025-06,6,Normal,0.600621352832498,7.8157184183319774,0.7076269923635542,6.857265358117299e-117,432,2.7685133136829365,13.238309860229492,19.6083927154541,32.846702575683594,22.976453993055557,25.241752567114652,True,True,True,True,ok
95332227,2025-07,7,Normal,0.5311608471176897,10.512220477461732,0.8526204224031692,6.579342092893455e-61,144,3.0651650223802687,11.326948165893555,21.9555606842041,33.282508850097656,24.47146267361111,26.280630946159363,True,True,True,True,ok
