Target_Class,Target_Class_CN,Site_Month,Site_ID,YearMonth,Month,n_all_valid_hours,Macro_Mean_SiteMonth_AllValid,Macro_SD_SiteMonth_AllValid,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
Moderate,中度干旱,95332243_2025-01,95332243,2025-01,1,288,9.228301246262467,5.001447998653996,120,0,4.3164486976155,,False,True,False,False
Moderate,中度干旱,95332243_2025-02,95332243,2025-02,2,672,7.515869427115485,4.108020216215248,384,24,4.009122395559488,2.6618614065743897,False,True,True,False
Moderate,中度干旱,95332243_2025-03,95332243,2025-03,3,744,12.691711118464829,7.041039272674934,24,336,3.62238613618149,6.010414377123523,False,True,True,False
Moderate,中度干旱,95332243_2025-04,95332243,2025-04,4,720,17.853482021888098,4.492808096693405,120,408,4.660501375124755,4.713316909468704,True,True,True,True
Moderate,中度干旱,95332243_2025-05,95332243,2025-05,5,744,21.122913011940575,3.309255861700542,0,288,,3.5084814658804175,False,False,True,False
Moderate,中度干旱,95332243_2025-06,95332243,2025-06,6,720,25.233465870221455,2.8912864556658096,96,408,2.74707930391944,2.711181841561585,True,True,True,True
Moderate,中度干旱,95332243_2025-07,95332243,2025-07,7,744,26.519595807598485,3.2640186362657913,408,72,3.353131483453001,3.2758222577437652,True,True,True,True
Moderate,中度干旱,95332243_2025-08,95332243,2025-08,8,744,27.50765795605157,3.2366249140179786,72,264,3.071643789884478,3.060944479079185,True,True,True,True
Moderate,中度干旱,95332243_2025-09,95332243,2025-09,9,720,26.721657715903387,3.200081263937634,48,432,3.1206547422767543,3.2856594084894746,False,True,True,False
Moderate,中度干旱,95332243_2025-10,95332243,2025-10,10,744,22.357619272765294,6.399925072360093,0,648,,6.309601071440093,False,False,True,False
Moderate,中度干旱,95332243_2025-11,95332243,2025-11,11,720,13.158644380503231,5.0344926288130925,0,456,,5.12440595287004,False,False,True,False
Moderate,中度干旱,95332243_2025-12,95332243,2025-12,12,736,11.00243652062035,4.824764264619045,264,72,4.838615223562828,4.7825850709052515,True,True,True,True
Moderate,中度干旱,95332244_2025-01,95332244,2025-01,1,288,12.436051400585306,5.8202391863261775,192,0,6.039674221692899,,False,True,False,False
Moderate,中度干旱,95332244_2025-02,95332244,2025-02,2,672,10.557748400395559,4.841085324867773,288,48,4.375433422514265,2.8123836736800065,False,True,True,False
Moderate,中度干旱,95332244_2025-03,95332244,2025-03,3,744,14.718640133898745,6.790473181370063,48,96,2.7759013507659493,2.383451619646204,False,True,True,False
Moderate,中度干旱,95332244_2025-04,95332244,2025-04,4,720,19.854100518094167,4.6792875030578225,0,312,,4.482860765575838,False,False,True,False
Moderate,中度干旱,95332244_2025-05,95332244,2025-05,5,744,22.295412801927135,3.2979093101714247,24,408,0.8483750116405258,3.241251108974469,False,False,True,False
Moderate,中度干旱,95332244_2025-06,95332244,2025-06,6,720,25.691432995266386,2.751999357842604,24,408,3.154961819726705,2.511159716029404,False,True,True,False
Moderate,中度干旱,95332244_2025-07,95332244,2025-07,7,744,26.67924279038624,2.853110353532558,264,120,3.031461128323301,2.7426373305709606,True,True,True,True
Moderate,中度干旱,95332244_2025-08,95332244,2025-08,8,744,26.27934993210659,2.8965691528366677,0,312,,2.8601916118999466,False,False,True,False
Moderate,中度干旱,95332244_2025-09,95332244,2025-09,9,720,26.625599283642238,3.0654123064291894,0,624,,3.122276153698257,False,False,True,False
Moderate,中度干旱,95332244_2025-10,95332244,2025-10,10,744,23.616166773662773,6.029932705766236,0,432,,5.161184775452099,False,False,True,False
Moderate,中度干旱,95332244_2025-11,95332244,2025-11,11,720,14.845490651660496,5.284622493536531,0,528,,5.637635842246726,False,False,True,False
Moderate,中度干旱,95332244_2025-12,95332244,2025-12,12,736,13.673308477291595,4.958425551830839,72,216,4.070463313823067,4.30712566149735,True,True,True,True
Severe,重度干旱,95332217_2025-01,95332217,2025-01,1,288,10.921850557128588,5.083580236928944,144,0,4.997493067360909,,False,True,False,False
Severe,重度干旱,95332217_2025-02,95332217,2025-02,2,672,11.683076875550407,4.584711208626348,0,96,,3.865178365047022,False,False,True,False
Severe,重度干旱,95332217_2025-03,95332217,2025-03,3,744,15.378106017907461,6.179776211504349,0,168,,8.198576497617145,False,False,True,False
Severe,重度干旱,95332217_2025-04,95332217,2025-04,4,720,19.082241796122656,4.650550389367158,24,288,4.348760740733138,4.497365747736829,False,True,True,False
Severe,重度干旱,95332217_2025-05,95332217,2025-05,5,744,21.372414230018535,3.5187042301924563,24,264,3.097038696706508,3.5664912411564305,False,True,True,False
Severe,重度干旱,95332217_2025-06,95332217,2025-06,6,720,24.794419662157694,3.023631919781727,72,0,3.3026652366151703,,False,True,False,False
Severe,重度干旱,95332217_2025-07,95332217,2025-07,7,744,25.467530904277677,3.143632438941689,144,144,3.672923575645906,1.9093716735884412,True,True,True,True
Severe,重度干旱,95332217_2025-08,95332217,2025-08,8,744,24.751334172423167,2.9826898822770684,0,384,,3.1561727585867487,False,False,True,False
Severe,重度干旱,95332217_2025-09,95332217,2025-09,9,720,24.464279429117838,2.696390687138452,0,336,,2.670464658517501,False,False,True,False
Severe,重度干旱,95332217_2025-10,95332217,2025-10,10,744,21.926217684181786,4.530796001028743,0,144,,2.694340667932649,False,False,True,False
Severe,重度干旱,95332217_2025-11,95332217,2025-11,11,720,15.1862947040134,4.8134959534997135,0,624,,5.073895340694955,False,False,True,False
Severe,重度干旱,95332217_2025-12,95332217,2025-12,12,736,13.20269292463427,4.389171189426762,0,696,,4.448535615243423,False,False,True,False
Severe,重度干旱,95332218_2025-01,95332218,2025-01,1,288,11.650895154310597,5.296457857550566,0,0,,,False,False,False,False
Severe,重度干旱,95332218_2025-02,95332218,2025-02,2,672,12.206924197042273,4.46024170439236,0,72,,3.0257051085855675,False,False,True,False
Severe,重度干旱,95332218_2025-03,95332218,2025-03,3,744,15.693939992176588,5.7793420153162485,0,168,,7.377104191411431,False,False,True,False
Severe,重度干旱,95332218_2025-04,95332218,2025-04,4,720,19.152977471881442,4.6188551942591145,216,192,4.146950827768968,4.3796185055663015,True,True,True,True
Severe,重度干旱,95332218_2025-05,95332218,2025-05,5,744,21.380583752867995,3.373765001961351,0,504,,3.5527610758016936,False,False,True,False
Severe,重度干旱,95332218_2025-06,95332218,2025-06,6,720,24.468871710035536,2.76447665216534,48,264,2.641686096517274,2.157362158948675,False,True,True,False
Severe,重度干旱,95332218_2025-07,95332218,2025-07,7,744,25.15642753724129,2.8883154577621024,24,144,3.9640475163317994,1.7675970195806185,False,True,True,False
Severe,重度干旱,95332218_2025-08,95332218,2025-08,8,744,24.513709214425855,2.865443751442314,0,336,,3.114549643723243,False,False,True,False
Severe,重度干旱,95332218_2025-09,95332218,2025-09,9,720,24.462063174777562,2.757292412365342,0,384,,2.7660452016642534,False,False,True,False
Severe,重度干旱,95332218_2025-10,95332218,2025-10,10,744,22.635026165234144,4.234351774319348,0,336,,3.819377490333783,False,False,True,False
Severe,重度干旱,95332218_2025-11,95332218,2025-11,11,720,16.302717245287365,4.902091771312128,0,528,,4.558411873367475,False,False,True,False
Severe,重度干旱,95332218_2025-12,95332218,2025-12,12,736,14.132138959091643,4.480368821522426,0,736,,4.480368821522426,False,False,True,False
Severe,重度干旱,95332219_2025-01,95332219,2025-01,1,288,10.94745140315758,5.348418608430845,0,0,,,False,False,False,False
Severe,重度干旱,95332219_2025-02,95332219,2025-02,2,672,11.408729652475033,4.606591400103291,0,120,,3.73458442681346,False,False,True,False
Severe,重度干旱,95332219_2025-03,95332219,2025-03,3,744,14.996367199446565,6.052401295280215,0,192,,7.889013959784395,False,False,True,False
Severe,重度干旱,95332219_2025-04,95332219,2025-04,4,720,18.778096829520333,4.5667076631229495,192,192,4.110170244065897,4.404784594359113,True,True,True,True
Severe,重度干旱,95332219_2025-05,95332219,2025-05,5,744,21.04312890575778,3.2961131092075706,0,480,,3.4220565596875443,False,False,True,False
Severe,重度干旱,95332219_2025-06,95332219,2025-06,6,720,24.18770851559109,2.8085758271466137,48,48,3.38037580626398,2.441902351975861,False,True,True,False
Severe,重度干旱,95332219_2025-07,95332219,2025-07,7,744,24.912197666783488,2.9165590167484488,144,216,3.467064002449976,2.4665926497045967,True,True,True,True
Severe,重度干旱,95332219_2025-08,95332219,2025-08,8,744,24.33451787887081,2.929888036373893,0,312,,3.045345004423252,False,False,True,False
Severe,重度干旱,95332219_2025-09,95332219,2025-09,9,720,24.237266625298393,2.691623388171205,0,480,,2.7461596979417537,False,False,True,False
Severe,重度干旱,95332219_2025-10,95332219,2025-10,10,744,21.983364966607862,4.646852672203431,0,744,,4.646852672203431,False,False,True,False
Severe,重度干旱,95332219_2025-11,95332219,2025-11,11,720,15.214422414037916,4.936669578661229,0,240,,4.127611815353312,False,False,True,False
Severe,重度干旱,95332219_2025-12,95332219,2025-12,12,736,13.566295283644095,4.442608123112838,0,720,,4.479498917815671,False,False,True,False
Severe,重度干旱,95332220_2025-01,95332220,2025-01,1,288,11.621116768982676,5.37602012779021,24,0,4.547560701324523,,False,True,False,False
Severe,重度干旱,95332220_2025-02,95332220,2025-02,2,672,10.431207981636925,4.691768149534859,96,48,3.14454913310636,2.451141953926257,False,True,True,False
