Site_ID,Station_Lon,Station_Lat,Matched_Grid_Lon,Matched_Grid_Lat,Distance_to_Grid_km,Date,Nearest_SPI,Bilinear_SPI,Mean3x3_SPI,Diff_Bilinear_vs_Nearest,Diff_Mean3x3_vs_Nearest,AbsDiff_Bilinear_vs_Nearest,AbsDiff_Mean3x3_vs_Nearest
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-22,-0.9704052209854126,-0.9599246975406127,-0.940485590034061,0.010480523444799883,0.02991963095135164,0.010480523444799883,0.02991963095135164
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-23,-0.9156059622764587,-0.9065142217152633,-0.9204921921094259,0.009091740561195438,-0.004886229832967159,0.009091740561195438,0.004886229832967159
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-24,-1.2836073637008667,-1.26589285003871,-1.2506255971060858,0.017714513662156595,0.032981766594780915,0.017714513662156595,0.032981766594780915
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-25,-1.1665078401565552,-1.148599357283688,-1.1563560565312703,0.017908482872867282,0.010151783625284905,0.017908482872867282,0.010151783625284905
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-26,-1.1357101202011108,-1.1089480758823804,-1.1138834688398573,0.026762044318730416,0.021826651361253502,0.026762044318730416,0.021826651361253502
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-27,-1.1392958164215088,-1.1125165510938455,-1.116662687725491,0.026779265327663282,0.022633128696017746,0.026779265327663282,0.022633128696017746
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-28,-1.14165461063385,-1.1398533510795608,-1.1571287843916152,0.0018012595542893362,-0.015474173757765053,0.0018012595542893362,0.015474173757765053
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-29,-1.280676245689392,-1.27626547747032,-1.2696498102611966,0.004410768219072159,0.01102643542819548,0.004410768219072159,0.01102643542819548
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-30,-1.4297080039978027,-1.4258122572504015,-1.4011185963948567,0.0038957467474012297,0.028589407602946038,0.0038957467474012297,0.028589407602946038
95332231.0,117.7169739,27.06687783,117.72500610351562,27.074996948242188,1.2031,2025-01-31,-1.7429652214050293,-1.737662702212765,-1.7224672502941556,0.00530251919226421,0.020497971110873703,0.00530251919226421,0.020497971110873703
