lat,lon,magnitude,duration,severity,onset
26.125,119.274994,-1.599922,2,2.764821,202501
26.125,119.32501,-1.5844793,2,2.7511494,202501
26.125,119.375,-1.5785569,2,2.7145872,202501
26.125,119.42499,-1.6384096,2,2.7602935,202501
26.125,119.475006,-1.6206956,2,2.6833162,202501
26.125,119.524994,-1.721075,2,2.8711557,202501
26.174995,116.42499,-1.689567,2,2.7063308,202501
26.174995,116.475006,-1.6746867,2,2.7126558,202501
26.174995,116.524994,-1.6787993,2,2.796604,202501
26.174995,116.57501,-1.6654819,2,2.7862313,202501
26.174995,116.625,-1.6576699,2,2.7639155,202501
26.174995,116.67499,-1.6608723,2,2.7628753,202501
26.174995,116.725006,-1.6603998,2,2.7626405,202501
26.174995,116.774994,-1.648504,2,2.7359269,202501
26.174995,116.82501,-1.6453605,2,2.756466,202501
26.174995,116.875,-1.6418046,2,2.7774014,202501
26.174995,116.92499,-1.6519288,2,2.7955427,202501
26.174995,116.975006,-1.6425247,2,2.8102589,202501
26.174995,117.024994,-1.644314,2,2.7522128,202501
26.174995,117.07501,-1.6524711,2,2.7766807,202501
26.174995,117.125,-1.628079,2,2.7738404,202501
26.174995,117.17499,-1.6304239,2,2.7903595,202501
26.174995,117.225006,-1.6444492,2,2.8951533,202501
26.174995,117.274994,-1.6203977,2,2.8266883,202501
26.174995,117.32501,-1.6236352,2,2.8387423,202501
26.174995,117.375,-1.6288205,2,2.78014,202501
26.174995,117.42499,-1.6361845,2,2.7820072,202501
26.174995,117.475006,-1.660176,2,2.7904367,202501
26.174995,117.524994,-1.613753,2,2.7666023,202501
26.174995,117.57501,-1.6032392,2,2.7298913,202501
26.174995,117.625,-1.6072007,2,2.7494705,202501
26.174995,117.67499,-1.6210397,2,2.7496645,202501
26.174995,117.725006,-1.603737,2,2.7483659,202501
26.174995,117.774994,-1.5419258,2,2.704269,202501
26.174995,117.82501,-1.5576817,2,2.727017,202501
26.174995,117.875,-1.6106561,2,2.788472,202501
26.174995,117.92499,-1.5864991,2,2.7443223,202501
26.174995,117.975006,-1.6168076,2,2.7681212,202501
26.174995,118.024994,-1.5354029,2,2.5941706,202501
26.174995,118.07501,-1.5591352,2,2.651054,202501
26.174995,118.125,-1.5388536,2,2.6684928,202501
26.174995,118.17499,-1.5473837,2,2.6931615,202501
26.174995,118.225006,-1.571315,2,2.734264,202501
26.174995,118.274994,-1.5640036,2,2.6593983,202501
26.174995,118.32501,-1.5407788,2,2.644216,202501
26.174995,118.375,-1.5380844,2,2.6062493,202501
26.174995,118.42499,-1.550939,2,2.6122508,202501
26.174995,118.475006,-1.5762513,2,2.645662,202501
26.174995,118.524994,-1.6036944,2,2.6488113,202501
26.174995,118.57501,-1.5867444,2,2.6979218,202501
26.174995,118.625,-1.5857053,2,2.7563925,202501
26.174995,118.67499,-1.584244,2,2.773153,202501
26.174995,118.725006,-1.5808566,2,2.7866209,202501
26.174995,118.774994,-1.5662738,2,2.6548376,202501
26.174995,118.82501,-1.563606,2,2.6488423,202501
26.174995,118.875,-1.6290479,2,2.751975,202501
26.174995,118.92499,-1.6377902,2,2.7515035,202501
26.174995,118.975006,-1.6294829,2,2.8015666,202501
26.174995,119.024994,-1.583087,2,2.695827,202501
26.174995,119.07501,-1.5896646,2,2.7058175,202501
26.174995,119.125,-1.6006703,2,2.7349827,202501
26.174995,119.17499,-1.6156223,2,2.7854495,202501
26.174995,119.225006,-1.6255064,2,2.7807326,202501
26.174995,119.274994,-1.6034172,2,2.7448454,202501
26.174995,119.32501,-1.5931926,2,2.765613,202501
26.174995,119.375,-1.5685956,2,2.7308512,202501
26.174995,119.42499,-1.598648,2,2.7103868,202501
26.174995,119.475006,-1.5985185,2,2.6673994,202501
26.174995,119.524994,-1.681413,2,2.8043306,202501
26.174995,119.57501,-1.7116435,2,2.8420405,202501
26.224998,116.42499,-1.6843188,2,2.6449432,202501
26.224998,116.475006,-1.686489,2,2.6303718,202501
26.224998,116.524994,-1.6631205,2,2.6640062,202501
26.224998,116.57501,-1.6504371,2,2.6728592,202501
26.224998,116.625,-1.6566697,2,2.6990929,202501
26.224998,116.67499,-1.6458703,2,2.7083707,202501
26.224998,116.725006,-1.6383697,2,2.7484565,202501
26.224998,116.774994,-1.6533843,2,2.7536144,202501
26.224998,116.82501,-1.6539664,2,2.7908576,202501
26.224998,116.875,-1.6675601,2,2.7936182,202501
26.224998,116.92499,-1.6408095,2,2.7838354,202501
26.224998,116.975006,-1.6606582,2,2.7829537,202501
26.224998,117.024994,-1.6411349,2,2.6696362,202501
26.224998,117.07501,-1.6471256,2,2.6930153,202501
26.224998,117.125,-1.6554524,2,2.707528,202501
26.224998,117.17499,-1.6336435,2,2.7532382,202501
26.224998,117.225006,-1.6383818,2,2.815477,202501
26.224998,117.274994,-1.6004794,2,2.7544312,202501
26.224998,117.32501,-1.625799,2,2.7980404,202501
26.224998,117.375,-1.6127393,2,2.728139,202501
26.224998,117.42499,-1.6335782,2,2.7340796,202501
26.224998,117.475006,-1.646466,2,2.7373605,202501
26.224998,117.524994,-1.6019919,2,2.7106018,202501
26.224998,117.57501,-1.6032069,2,2.685533,202501
26.224998,117.625,-1.6105056,2,2.6889439,202501
26.224998,117.67499,-1.6198063,2,2.731056,202501
26.224998,117.725006,-1.6261644,2,2.732607,202501
26.224998,117.774994,-1.5570881,2,2.6492238,202501
26.224998,117.82501,-1.5791659,2,2.6922393,202501
26.224998,117.875,-1.5627509,2,2.7322004,202501
26.224998,117.92499,-1.5689069,2,2.7304146,202501
26.224998,117.975006,-1.5891396,2,2.7736502,202501
26.224998,118.024994,-1.5320765,2,2.6458752,202501
26.224998,118.07501,-1.5314103,2,2.6610017,202501
26.224998,118.125,-1.5310844,2,2.6742308,202501
26.224998,118.17499,-1.528625,2,2.683198,202501
26.224998,118.225006,-1.5227883,2,2.7307754,202501
26.224998,118.274994,-1.540749,2,2.6223483,202501
26.224998,118.32501,-1.5397588,2,2.6368868,202501
26.224998,118.375,-1.5252135,2,2.5997114,202501
26.224998,118.42499,-1.5306176,2,2.6270952,202501
26.224998,118.475006,-1.5510753,2,2.6020572,202501
26.224998,118.524994,-1.5928669,2,2.6161485,202501
26.224998,118.57501,-1.5755262,2,2.652573,202501
26.224998,118.625,-1.5760989,2,2.688546,202501
26.224998,118.67499,-1.5768291,2,2.7156549,202501
26.224998,118.725006,-1.5574234,2,2.6584783,202501
26.224998,118.774994,-1.5534296,2,2.6317205,202501
26.224998,118.82501,-1.5671034,2,2.6634023,202501
26.224998,118.875,-1.5936848,2,2.685557,202501
26.224998,118.92499,-1.5929271,2,2.7127926,202501
26.224998,118.975006,-1.6015292,2,2.788607,202501
26.224998,119.024994,-1.5461222,2,2.6548111,202501
26.224998,119.07501,-1.5714476,2,2.6860278,202501
26.224998,119.125,-1.5839787,2,2.7566805,202501
26.224998,119.17499,-1.5818417,2,2.681498,202501
26.224998,119.225006,-1.5818392,2,2.6998754,202501
26.224998,119.274994,-1.5485504,2,2.5959268,202501
26.224998,119.32501,-1.5185261,2,2.527615,202501
26.224998,119.375,-1.5163667,2,2.5447674,202501
26.224998,119.42499,-1.5517092,2,2.533709,202501
26.224998,119.475006,-1.5499163,2,2.5774655,202501
26.224998,119.524994,-1.6880798,2,2.8138874,202501
26.224998,119.57501,-1.7054328,2,2.813996,202501
26.224998,119.625,-1.6973644,2,2.8328342,202501
26.274994,116.42499,-1.7318842,2,2.6816597,202501
26.274994,116.475006,-1.7212378,2,2.658308,202501
26.274994,116.524994,-1.6900316,2,2.668043,202501
26.274994,116.57501,-1.702279,2,2.6965797,202501
26.274994,116.625,-1.6937273,2,2.7283654,202501
26.274994,116.67499,-1.6928166,2,2.7496312,202501
26.274994,116.725006,-1.6949669,2,2.7920265,202501
26.274994,116.774994,-1.7024976,2,2.8358135,202501
26.274994,116.82501,-1.6966442,2,2.835617,202501
26.274994,116.875,-1.7087137,2,2.8398402,202501
26.274994,116.92499,-1.704258,2,2.849419,202501
26.274994,116.975006,-1.71091,2,2.8268647,202501
26.274994,117.024994,-1.6997578,2,2.7506726,202501
26.274994,117.07501,-1.7058122,2,2.748221,202501
26.274994,117.125,-1.713886,2,2.7801938,202501
26.274994,117.17499,-1.7168608,2,2.7855642,202501
26.274994,117.225006,-1.698293,2,2.8443155,202501
26.274994,117.274994,-1.6749809,2,2.8225698,202501
26.274994,117.32501,-1.6940801,2,2.8653908,202501
26.274994,117.375,-1.7187269,2,2.9246168,202501
26.274994,117.42499,-1.7340369,2,2.869839,202501
26.274994,117.475006,-1.7527363,2,2.884142,202501
26.274994,117.524994,-1.705212,2,2.8565187,202501
26.274994,117.57501,-1.7015399,2,2.8813577,202501
26.274994,117.625,-1.6978672,2,2.8868709,202501
26.274994,117.67499,-1.6969501,2,2.885726,202501
26.274994,117.725006,-1.7328899,2,2.9285314,202501
26.274994,117.774994,-1.6496946,2,2.7795105,202501
26.274994,117.82501,-1.6659453,2,2.8221226,202501
26.274994,117.875,-1.6643475,2,2.8314052,202501
26.274994,117.92499,-1.6574714,2,2.7978177,202501
26.274994,117.975006,-1.6695118,2,2.8173065,202501
26.274994,118.024994,-1.6109669,2,2.6819918,202501
26.274994,118.07501,-1.6027433,2,2.6826034,202501
26.274994,118.125,-1.5876671,2,2.6970465,202501
26.274994,118.17499,-1.5854142,2,2.7363782,202501
26.274994,118.225006,-1.5857092,2,2.7492032,202501
26.274994,118.274994,-1.5620375,2,2.6693025,202501
26.274994,118.32501,-1.5577484,2,2.6781404,202501
26.274994,118.375,-1.5642734,2,2.648117,202501
26.274994,118.42499,-1.5712194,2,2.6961136,202501
26.274994,118.475006,-1.5575497,2,2.6759484,202501
26.274994,118.524994,-1.5901012,2,2.709847,202501
26.274994,118.57501,-1.623496,2,2.7381272,202501
26.274994,118.625,-1.6233575,2,2.7641616,202501
26.274994,118.67499,-1.6342016,2,2.7791753,202501
26.274994,118.725006,-1.6191024,2,2.7363186,202501
26.274994,118.774994,-1.6225791,2,2.7533746,202501
26.274994,118.82501,-1.6224605,2,2.8219848,202501
26.274994,118.875,-1.635409,2,2.8656669,202501
26.274994,118.92499,-1.6384927,2,2.9076614,202501
26.274994,118.975006,-1.6293682,2,2.8610325,202501
26.274994,119.024994,-1.5865773,2,2.7148461,202501
26.274994,119.07501,-1.6122459,2,2.8330803,202501
26.274994,119.125,-1.6349084,2,2.852229,202501
26.274994,119.17499,-1.6202539,2,2.773301,202501
26.274994,119.225006,-1.6402389,2,2.782968,202501
26.274994,119.274994,-1.6600094,2,2.7359705,202501
26.274994,119.32501,-1.6158489,2,2.6426384,202501
26.274994,119.375,-1.6423409,2,2.6689918,202501
26.274994,119.42499,-1.6234972,2,2.5953827,202501
26.274994,119.475006,-1.6161398,2,2.5741386,202501
26.274994,119.524994,-1.7161447,2,2.8585386,202501
26.274994,119.57501,-1.7129755,2,2.8475804,202501
26.274994,119.625,-1.7349489,2,2.843701,202501
26.274994,119.67499,-1.7773186,2,2.9022884,202501
26.324997,116.475006,-1.7242988,2,2.638547,202501
26.324997,116.524994,-1.6970927,2,2.652175,202501
26.324997,116.57501,-1.6935349,2,2.6611485,202501
26.324997,116.625,-1.7009324,2,2.6991837,202501
26.324997,116.67499,-1.6974485,2,2.7175674,202501
26.324997,116.725006,-1.699193,2,2.7680674,202501
26.324997,116.774994,-1.7188946,2,2.822873,202501
26.324997,116.82501,-1.6999962,2,2.808582,202501
26.324997,116.875,-1.7218007,2,2.8336775,202501
26.324997,116.92499,-1.7241905,2,2.8637033,202501
26.324997,116.975006,-1.7337848,2,2.8427486,202501
26.324997,117.024994,-1.7094779,2,2.7579622,202501
26.324997,117.07501,-1.699833,2,2.7270017,202501
26.324997,117.125,-1.7228925,2,2.75829,202501
26.324997,117.17499,-1.7294868,2,2.7879834,202501
26.324997,117.225006,-1.7386409,2,2.8731496,202501
26.324997,117.274994,-1.6928115,2,2.8025773,202501
26.324997,117.32501,-1.7064155,2,2.8667638,202501
26.324997,117.375,-1.724231,2,2.9257188,202501
26.324997,117.42499,-1.7303604,2,2.8445342,202501
26.324997,117.475006,-1.7385248,2,2.856479,202501
26.324997,117.524994,-1.700203,2,2.8332405,202501
26.324997,117.57501,-1.694108,2,2.8808415,202501
26.324997,117.625,-1.6930243,2,2.8940125,202501
26.324997,117.67499,-1.702712,2,2.8931527,202501
26.324997,117.725006,-1.7423198,2,2.9255242,202501
26.324997,117.774994,-1.6688477,2,2.7891214,202501
26.324997,117.82501,-1.6768965,2,2.8312206,202501
26.324997,117.875,-1.6794622,2,2.8416235,202501
26.324997,117.92499,-1.6682996,2,2.816585,202501
26.324997,117.975006,-1.6838802,2,2.833585,202501
26.324997,118.024994,-1.620563,2,2.6902022,202501
26.324997,118.07501,-1.613752,2,2.6858559,202501
26.324997,118.125,-1.6150987,2,2.72746,202501
26.324997,118.17499,-1.594124,2,2.724955,202501
26.324997,118.225006,-1.5919526,2,2.7527356,202501
26.324997,118.274994,-1.5757105,2,2.678441,202501
26.324997,118.32501,-1.550537,2,2.6751113,202501
26.324997,118.375,-1.5509802,2,2.661305,202501
26.324997,118.42499,-1.5612041,2,2.7001088,202501
26.324997,118.475006,-1.556379,2,2.6881647,202501
26.324997,118.524994,-1.5815024,2,2.714118,202501
26.324997,118.57501,-1.6078824,2,2.7185035,202501
26.324997,118.625,-1.6217015,2,2.7526402,202501
26.324997,118.67499,-1.6414443,2,2.7820501,202501
26.324997,118.725006,-1.6321776,2,2.748163,202501
26.324997,118.774994,-1.6182289,2,2.7606974,202501
26.324997,118.82501,-1.6315054,2,2.8151197,202501
26.324997,118.875,-1.6260033,2,2.8430562,202501
26.324997,118.92499,-1.6413469,2,2.9113836,202501
26.324997,118.975006,-1.6309421,2,2.833434,202501
26.324997,119.024994,-1.5879616,2,2.7087212,202501
26.324997,119.07501,-1.6143601,2,2.8077543,202501
26.324997,119.125,-1.6258984,2,2.8380804,202501
26.324997,119.17499,-1.6329486,2,2.776391,202501
26.324997,119.225006,-1.6567317,2,2.7977633,202501
26.324997,119.274994,-1.6610125,2,2.7362661,202501
26.324997,119.32501,-1.625833,2,2.634612,202501
26.324997,119.375,-1.623121,2,2.6117964,202501
26.324997,119.42499,-1.636986,2,2.5658667,202501
26.324997,119.475006,-1.6265712,2,2.5672522,202501
26.324997,119.524994,-1.7098618,2,2.829155,202501
26.324997,119.57501,-1.6985912,2,2.778738,202501
26.324997,119.625,-1.7036616,2,2.7825315,202501
26.324997,119.67499,-1.7652216,2,2.887803,202501
26.324997,119.725006,-1.7719212,2,2.8812585,202501
26.324997,119.774994,-1.8268377,2,3.0311542,202501
26.324997,119.875,-1.7549083,2,2.9551692,202501
26.375,116.524994,-1.7254548,2,2.694961,202501
26.375,116.625,-1.7266388,2,2.6974547,202501
26.375,116.67499,-1.7150352,2,2.7351465,202501
26.375,116.725006,-1.7198927,2,2.7692924,202501
26.375,116.774994,-1.7346722,2,2.8103657,202501
26.375,116.82501,-1.7295104,2,2.81318,202501
26.375,116.875,-1.73486,2,2.7921746,202501
26.375,116.92499,-1.7482444,2,2.8306637,202501
26.375,116.975006,-1.7382181,2,2.8439941,202501
26.375,117.024994,-1.7370937,2,2.7491884,202501
26.375,117.07501,-1.7307922,2,2.7704659,202501
26.375,117.125,-1.7369143,2,2.785986,202501
26.375,117.17499,-1.7205542,2,2.8011556,202501
26.375,117.225006,-1.7349992,2,2.8511047,202501
26.375,117.274994,-1.7251796,2,2.7951155,202501
26.375,117.32501,-1.7355255,2,2.859627,202501
26.375,117.375,-1.7263633,2,2.8592896,202501
26.375,117.42499,-1.7268442,2,2.8731256,202501
26.375,117.475006,-1.7484021,2,2.9141886,202501
26.375,117.524994,-1.6945261,2,2.8117054,202501
26.375,117.57501,-1.6809846,2,2.8545465,202501
26.375,117.625,-1.6797786,2,2.8538074,202501
26.375,117.67499,-1.7051893,2,2.8858247,202501
26.375,117.725006,-1.7342558,2,2.8941712,202501
26.375,117.774994,-1.6556237,2,2.7553496,202501
26.375,117.82501,-1.666733,2,2.7749152,202501
26.375,117.875,-1.650745,2,2.74641,202501
26.375,117.92499,-1.6467129,2,2.774329,202501
26.375,117.975006,-1.6533105,2,2.7795076,202501
26.375,118.024994,-1.6052547,2,2.6628914,202501
26.375,118.07501,-1.6016977,2,2.6147332,202501
26.375,118.125,-1.6153224,2,2.71699,202501
26.375,118.17499,-1.6092479,2,2.7250226,202501
26.375,118.225006,-1.5860212,2,2.7310631,202501
26.375,118.274994,-1.5637082,2,2.7102995,202501
26.375,118.32501,-1.555239,2,2.725164,202501
26.375,118.375,-1.5414542,2,2.6687806,202501
26.375,118.42499,-1.5344357,2,2.6792536,202501
26.375,118.475006,-1.540754,2,2.6412559,202501
26.375,118.524994,-1.5583396,2,2.6542745,202501
26.375,118.57501,-1.5802057,2,2.6789522,202501
26.375,118.625,-1.5840707,2,2.6612587,202501
26.375,118.67499,-1.5923194,2,2.6703386,202501
26.375,118.725006,-1.5982567,2,2.6757774,202501
26.375,118.774994,-1.6456376,2,2.759163,202501
26.375,118.82501,-1.652202,2,2.804111,202501
26.375,118.875,-1.6712612,2,2.8358057,202501
26.375,118.92499,-1.6767265,2,2.883008,202501
26.375,118.975006,-1.640593,2,2.8168378,202501
26.375,119.024994,-1.6011533,2,2.6912732,202501
26.375,119.07501,-1.6307547,2,2.7816043,202501
26.375,119.125,-1.626742,2,2.7981741,202501
26.375,119.17499,-1.6261244,2,2.764604,202501
26.375,119.225006,-1.6410403,2,2.7739925,202501
26.375,119.274994,-1.6208413,2,2.694451,202501
26.375,119.32501,-1.6024655,2,2.6092477,202501
26.375,119.375,-1.6175164,2,2.6110744,202501
26.375,119.42499,-1.6069129,2,2.5832374,202501
26.375,119.475006,-1.6349264,2,2.6111317,202501
26.375,119.524994,-1.7035623,2,2.7432165,202501
26.375,119.57501,-1.6912342,2,2.7014236,202501
26.375,119.625,-1.7130406,2,2.7672496,202501
26.375,119.774994,-1.8007873,2,3.013989,202501
26.375,119.82501,-1.8088925,2,2.9531431,202501
26.424995,116.625,-1.7290628,2,2.6517568,202501
26.424995,116.67499,-1.7248938,2,2.6831355,202501
26.424995,116.725006,-1.7260607,2,2.711057,202501
26.424995,116.774994,-1.7377405,2,2.7642746,202501
26.424995,116.82501,-1.721485,2,2.7803462,202501
26.424995,116.875,-1.7191522,2,2.7644315,202501
26.424995,116.92499,-1.735801,2,2.8062372,202501
26.424995,116.975006,-1.7485834,2,2.8503306,202501
26.424995,117.024994,-1.7275339,2,2.7529645,202501
26.424995,117.07501,-1.7408923,2,2.8187392,202501
26.424995,117.125,-1.7560062,2,2.8528862,202501
26.424995,117.17499,-1.7619237,2,2.8125684,202501
26.424995,117.225006,-1.7619661,2,2.8354826,202501
26.424995,117.274994,-1.7531399,2,2.792375,202501
26.424995,117.32501,-1.7344743,2,2.780476,202501
26.424995,117.375,-1.7197722,2,2.809609,202501
26.424995,117.42499,-1.71677,2,2.8735127,202501
26.424995,117.475006,-1.7237977,2,2.8666663,202501
26.424995,117.524994,-1.7027085,2,2.8642054,202501
26.424995,117.57501,-1.7041217,2,2.883355,202501
26.424995,117.625,-1.7105976,2,2.8974562,202501
26.424995,117.67499,-1.7132732,2,2.8957505,202501
26.424995,117.725006,-1.7219119,2,2.8988476,202501
26.424995,117.774994,-1.6102498,2,2.754078,202501
26.424995,117.82501,-1.6237707,2,2.7576535,202501
26.424995,117.875,-1.6620306,2,2.7794492,202501
26.424995,117.92499,-1.659233,2,2.7374582,202501
26.424995,117.975006,-1.6706517,2,2.766607,202501
26.424995,118.024994,-1.5953653,2,2.5814924,202501
26.424995,118.07501,-1.6017737,2,2.6566424,202501
26.424995,118.125,-1.6023481,2,2.6950107,202501
26.424995,118.17499,-1.605676,2,2.725087,202501
26.424995,118.225006,-1.5825878,2,2.7208872,202501
26.424995,118.274994,-1.5631237,2,2.685779,202501
26.424995,118.32501,-1.5434647,2,2.6919718,202501
26.424995,118.375,-1.5476576,2,2.7319577,202501
26.424995,118.42499,-1.5468054,2,2.7250514,202501
26.424995,118.475006,-1.5397415,2,2.7160566,202501
26.424995,118.524994,-1.5778208,2,2.7354445,202501
26.424995,118.57501,-1.5660763,2,2.6694221,202501
26.424995,118.625,-1.575692,2,2.646099,202501
26.424995,118.67499,-1.5841596,2,2.6638222,202501
26.424995,118.725006,-1.6105982,2,2.7477467,202501
26.424995,118.774994,-1.6358706,2,2.764668,202501
26.424995,118.82501,-1.6516818,2,2.7634766,202501
26.424995,118.875,-1.6839576,2,2.8127167,202501
26.424995,118.92499,-1.6843702,2,2.8324318,202501
26.424995,118.975006,-1.6797307,2,2.8368316,202501
26.424995,119.024994,-1.6441314,2,2.7346618,202501
26.424995,119.07501,-1.6304097,2,2.7544756,202501
26.424995,119.125,-1.6482863,2,2.8085546,202501
26.424995,119.17499,-1.6684369,2,2.7934847,202501
26.424995,119.225006,-1.6566384,2,2.7931216,202501
26.424995,119.274994,-1.6460227,2,2.7300618,202501
26.424995,119.32501,-1.6430669,2,2.703382,202501
26.424995,119.375,-1.6531382,2,2.691537,202501
26.424995,119.42499,-1.6228715,2,2.5392632,202501
26.424995,119.475006,-1.6585386,2,2.626238,202501
26.424995,119.524994,-1.7274913,2,2.7705204,202501
26.424995,119.57501,-1.7346911,2,2.7262301,202501
26.424995,119.625,-1.7186161,2,2.7337952,202501
26.424995,119.774994,-1.8555183,2,3.039593,202501
26.424995,119.82501,-1.819938,2,2.977697,202501
26.474998,116.67499,-1.7306238,2,2.66856,202501
26.474998,116.725006,-1.7379925,2,2.6906357,202501
26.474998,116.774994,-1.7450433,2,2.745686,202501
26.474998,116.82501,-1.7326671,2,2.7626166,202501
26.474998,116.875,-1.7407582,2,2.776722,202501
26.474998,116.92499,-1.7449932,2,2.7915473,202501
26.474998,116.975006,-1.7657976,2,2.8548017,202501
26.474998,117.024994,-1.7444805,2,2.7654908,202501
26.474998,117.07501,-1.772995,2,2.82652,202501
26.474998,117.125,-1.7725371,2,2.8485553,202501
26.474998,117.17499,-1.7641805,2,2.8161798,202501
26.474998,117.225006,-1.7540846,2,2.8150425,202501
26.474998,117.274994,-1.744757,2,2.7511764,202501
26.474998,117.32501,-1.7422125,2,2.75316,202501
26.474998,117.375,-1.729651,2,2.7969732,202501
26.474998,117.42499,-1.7274272,2,2.8512368,202501
26.474998,117.475006,-1.7311797,2,2.8597734,202501
26.474998,117.524994,-1.7065269,2,2.8461533,202501
26.474998,117.57501,-1.7130419,2,2.8797853,202501
26.474998,117.625,-1.7195033,2,2.9110458,202501
26.474998,117.67499,-1.7330123,2,2.8981128,202501
26.474998,117.725006,-1.7239162,2,2.8889067,202501
26.474998,117.774994,-1.6126686,2,2.7422867,202501
26.474998,117.82501,-1.6318636,2,2.7664926,202501
26.474998,117.875,-1.6624892,2,2.7666664,202501
26.474998,117.92499,-1.6666805,2,2.7568269,202501
26.474998,117.975006,-1.6839547,2,2.807445,202501
26.474998,118.024994,-1.6133307,2,2.6178627,202501
26.474998,118.07501,-1.6115131,2,2.6644049,202501
26.474998,118.125,-1.607579,2,2.7053685,202501
26.474998,118.17499,-1.5981473,2,2.7104552,202501
26.474998,118.225006,-1.5844398,2,2.7341726,202501
26.474998,118.274994,-1.5691439,2,2.6649249,202501
26.474998,118.32501,-1.5686489,2,2.7038023,202501
26.474998,118.375,-1.5581468,2,2.7364988,202501
26.474998,118.42499,-1.5646527,2,2.715672,202501
26.474998,118.475006,-1.570036,2,2.741476,202501
26.474998,118.524994,-1.5799843,2,2.714415,202501
26.474998,118.57501,-1.5854814,2,2.6677191,202501
26.474998,118.625,-1.5979079,2,2.6436234,202501
26.474998,118.67499,-1.608412,2,2.6590457,202501
26.474998,118.725006,-1.625059,2,2.7373576,202501
26.474998,118.774994,-1.655306,2,2.7530422,202501
26.474998,118.82501,-1.6788576,2,2.7723827,202501
26.474998,118.875,-1.693226,2,2.8127935,202501
26.474998,118.92499,-1.707467,2,2.8578196,202501
26.474998,118.975006,-1.6939232,2,2.870461,202501
26.474998,119.024994,-1.6565063,2,2.7366605,202501
26.474998,119.07501,-1.6633803,2,2.7861662,202501
26.474998,119.125,-1.6583573,2,2.8072703,202501
26.474998,119.17499,-1.6917808,2,2.8226142,202501
26.474998,119.225006,-1.7131375,2,2.8236468,202501
26.474998,119.274994,-1.7006245,2,2.7813041,202501
26.474998,119.32501,-1.7032233,2,2.760384,202501
26.474998,119.375,-1.6614476,2,2.6796823,202501
26.474998,119.42499,-1.6231302,2,2.5478265,202501
26.474998,119.475006,-1.6686311,2,2.6387546,202501
26.474998,119.524994,-1.7268636,2,2.7310882,202501
26.474998,119.57501,-1.7348793,2,2.7419705,202501
26.474998,119.67499,-1.7158997,2,2.7558827,202501
26.474998,119.725006,-1.7081387,2,2.7214046,202501
26.474998,119.774994,-1.8390387,2,3.0364041,202501
26.524994,116.625,-1.7949862,2,2.6735635,202501
26.524994,116.67499,-1.7885828,2,2.6685228,202501
26.524994,116.725006,-1.8035555,2,2.7202446,202501
26.524994,116.774994,-1.8025298,2,2.764763,202501
26.524994,116.82501,-1.7909776,2,2.767464,202501
26.524994,116.875,-1.8011897,2,2.8182364,202501
26.524994,116.92499,-1.7897612,2,2.8263025,202501
26.524994,116.975006,-1.7958798,2,2.8472824,202501
26.524994,117.024994,-1.7926418,2,2.8163097,202501
26.524994,117.07501,-1.7957125,2,2.8479066,202501
26.524994,117.125,-1.814652,2,2.877143,202501
26.524994,117.17499,-1.7982265,2,2.8488958,202501
26.524994,117.225006,-1.7993397,2,2.8990083,202501
26.524994,117.274994,-1.7784978,2,2.8427982,202501
26.524994,117.32501,-1.7809724,2,2.8137329,202501
26.524994,117.375,-1.7783765,2,2.8221169,202501
26.524994,117.42499,-1.7668067,2,2.884242,202501
26.524994,117.475006,-1.7729858,2,2.9170985,202501
26.524994,117.524994,-1.7692474,2,2.945083,202501
26.524994,117.57501,-1.7666258,2,2.9217057,202501
26.524994,117.625,-1.7915009,2,2.977821,202501
26.524994,117.67499,-1.7952935,2,2.9826355,202501
26.524994,117.725006,-1.7949697,2,2.9626727,202501
26.524994,117.774994,-1.720243,2,2.8491564,202501
26.524994,117.82501,-1.7369568,2,2.855958,202501
26.524994,117.875,-1.7481534,2,2.8758245,202501
26.524994,117.92499,-1.7851883,2,2.9233792,202501
26.524994,117.975006,-1.7943236,2,2.960856,202501
26.524994,118.024994,-1.7187204,2,2.8140676,202501
26.524994,118.07501,-1.6889374,2,2.794993,202501
26.524994,118.125,-1.676051,2,2.8093138,202501
26.524994,118.17499,-1.6822581,2,2.8575804,202501
26.524994,118.225006,-1.6859291,2,2.881887,202501
26.524994,118.274994,-1.6323192,2,2.7786522,202501
26.524994,118.32501,-1.6303768,2,2.7788372,202501
26.524994,118.375,-1.6140523,2,2.7720678,202501
26.524994,118.42499,-1.6327069,2,2.835682,202501
26.524994,118.475006,-1.6557281,2,2.8940926,202501
26.524994,118.524994,-1.6765538,2,2.8956232,202501
26.524994,118.57501,-1.6644659,2,2.786924,202501
26.524994,118.625,-1.6814033,2,2.8151472,202501
26.524994,118.67499,-1.6857641,2,2.8478577,202501
26.524994,118.725006,-1.7036461,2,2.8989127,202501
26.524994,118.774994,-1.691427,2,2.8200932,202501
26.524994,118.82501,-1.693747,2,2.8643467,202501
26.524994,118.875,-1.6959069,2,2.8934302,202501
26.524994,118.92499,-1.7125511,2,2.9361649,202501
26.524994,118.975006,-1.7236977,2,2.959134,202501
26.524994,119.024994,-1.6830283,2,2.8306131,202501
26.524994,119.07501,-1.6887486,2,2.871657,202501
26.524994,119.125,-1.7345444,2,2.942216,202501
26.524994,119.17499,-1.7384305,2,2.9548116,202501
26.524994,119.225006,-1.7487115,2,2.9512684,202501
26.524994,119.274994,-1.7272058,2,2.841588,202501
