Site_ID,YearMonth,DroughtLevel,DroughtLevel_CN,Target_CBI,Normal_CBI,DeltaCBI,Target_Intercept,Normal_Intercept,Target_R2,Normal_R2,Target_n_hours,Normal_n_hours,Target_Macro_SD,Normal_Macro_SD,Pass_Hours,Pass_Macro_SD,Pair_flag,MinDailySPI,SPI_intensity,DurationDays,EventStartDate,EventEndDate,N_events_in_site_month,LAI,FAPAR,soil_moisture,soil_temperature,Longitude,Latitude,elevation,slope,canopy_height,aspect_sin,aspect_cos,nighttime_light,built_up_distance
95332229,2025-08,Severe,重度干旱,0.49668260461939673,0.44469196548924855,0.051990639130148175,11.075276056696167,12.870237936453089,0.7962333513840835,0.6987309652181438,192,264,3.0169558747708085,2.7575203414350224,True,True,ok,-1.789825916290283,1.789825916290283,8,2025-08-20,2025-08-29,2,6.0375,0.9,0.337916015375,22.892252605,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-08,Extreme,极端干旱,,0.44469196548924855,,,12.870237936453089,,0.6987309652181438,24,264,2.9422037694382674,2.7575203414350224,False,True,too_few_hours,-2.087470531463623,2.087470531463623,1,2025-08-23,2025-08-23,1,6.0,0.9,0.365305266,22.47330729,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-09,Mild,轻度干旱,,0.39813848589993567,,,13.568540059442771,,0.700147727647536,48,432,2.334153330584055,2.8335960462008747,False,True,too_few_hours,-0.7517789602279663,0.7517789602279663,2,2025-09-11,2025-09-12,1,6.0,0.9,0.359348155,23.06705729,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-09,Moderate,中度干旱,,0.39813848589993567,,,13.568540059442771,,0.700147727647536,48,432,2.3751920066613987,2.8335960462008747,False,True,too_few_hours,-1.362059593200684,1.362059593200684,2,2025-09-09,2025-09-10,1,6.0,0.9,0.32748340600000003,23.30110677,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-09,Severe,重度干旱,0.5088495489283542,0.39813848589993567,0.11071106302841854,11.256398754469929,13.568540059442771,0.8183148614384865,0.700147727647536,144,432,2.902692450178682,2.8335960462008747,True,True,ok,-1.875012993812561,1.875012993812561,6,2025-09-01,2025-09-08,2,6.0,0.9,0.3308850593333334,23.028754340000003,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-09,Extreme,极端干旱,,0.39813848589993567,,,13.568540059442771,,0.700147727647536,48,432,2.627045219888963,2.8335960462008747,False,True,too_few_hours,-2.100579500198364,2.100579500198364,2,2025-09-03,2025-09-04,1,6.0,0.9,0.3345357895,22.8671875,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-10,Mild,轻度干旱,,0.7004898473133988,,,5.414511533878514,,0.9125557732635133,0,624,,5.7147432243904595,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-10,Moderate,中度干旱,,0.7004898473133988,,,5.414511533878514,,0.9125557732635133,0,624,,5.7147432243904595,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-10,Severe,重度干旱,,0.7004898473133988,,,5.414511533878514,,0.9125557732635133,0,624,,5.7147432243904595,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-10,Extreme,极端干旱,,0.7004898473133988,,,5.414511533878514,,0.9125557732635133,0,624,,5.7147432243904595,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-11,Mild,轻度干旱,,0.6279766605229331,,,2.2705083495064926,,0.6486405319398477,0,384,,4.506377690338656,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-11,Moderate,中度干旱,,0.6279766605229331,,,2.2705083495064926,,0.6486405319398477,0,384,,4.506377690338656,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-11,Severe,重度干旱,,0.6279766605229331,,,2.2705083495064926,,0.6486405319398477,0,384,,4.506377690338656,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-11,Extreme,极端干旱,,0.6279766605229331,,,2.2705083495064926,,0.6486405319398477,0,384,,4.506377690338656,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-12,Mild,轻度干旱,0.6237292653700477,0.3963195238669634,0.2274097415030843,2.7443297050934756,5.761265852914986,0.7062775915487378,0.6409966529967865,376,96,4.288591073232705,4.0122120752969,True,True,ok,-0.9472345113754272,0.9472345113754272,16,2025-12-05,2025-12-31,4,4.8375,0.888125,0.32910677624999995,9.831298829,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-12,Moderate,中度干旱,0.6008526121461119,0.3963195238669634,0.20453308827914846,2.6416368760975963,5.761265852914986,0.6948731276916867,0.6409966529967865,264,96,4.392072083850384,4.0122120752969,True,True,ok,-1.371546387672424,1.371546387672424,11,2025-12-04,2025-12-30,4,4.963636363636363,0.8881818181818183,0.3284115513636363,9.950639205636364,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-12,Severe,重度干旱,,0.3963195238669634,,,5.761265852914986,,0.6409966529967865,0,96,,4.0122120752969,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332229,2025-12,Extreme,极端干旱,,0.3963195238669634,,,5.761265852914986,,0.6409966529967865,0,96,,4.0122120752969,False,False,too_few_hours,,,0,,,0,,,,,117.8937625,27.86000655,545.0,25.351821899414062,19.0,0.9291640980953915,0.36966752469019737,,
95332230,2025-01,Mild,轻度干旱,,,,,,,,24,0,6.20440401041776,,False,False,too_few_hours,-0.9809696674346924,0.9809696674346924,1,2025-01-20,2025-01-20,1,2.9000000000000004,0.8300000000000001,0.088907047,8.552083333,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-01,Moderate,中度干旱,0.7804636434545891,,,0.8134559846684084,,0.887151893815916,,144,0,5.251215243765267,,False,False,too_few_hours,-1.478875517845154,1.478875517845154,6,2025-01-21,2025-01-27,2,3.0333333333333337,0.8366666666666666,0.10109853566666667,9.8449435765,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-01,Severe,重度干旱,0.8306312308392889,,,0.9138472642294486,,0.8454366476808994,,120,0,4.536688355978613,,False,False,too_few_hours,-1.858227968215942,1.858227968215942,5,2025-01-26,2025-01-31,2,3.3,0.85,0.1490694262,8.9468749994,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-01,Extreme,极端干旱,,,,,,,,0,0,,,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-02,Mild,轻度干旱,0.8592293052901409,0.5923952117757852,0.2668340935143556,0.5746126903505493,2.31561599724843,0.8547397901441935,0.7087007784655146,456,72,4.002063974476457,2.485833676160511,True,True,ok,-0.9809309840202332,0.9809309840202332,19,2025-02-03,2025-02-24,3,1.5526315789473686,0.5636842105263158,0.16780879557894737,9.531832510842106,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-02,Moderate,中度干旱,0.5294207391720461,0.5923952117757852,-0.06297447260373912,4.64188754022441,2.31561599724843,0.9064124508220722,0.7087007784655146,120,72,4.329492516475424,2.485833676160511,True,True,ok,-1.212321758270264,1.212321758270264,5,2025-02-02,2025-02-28,2,2.0,0.666,0.2101705596,10.396223960999999,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-02,Severe,重度干旱,,0.5923952117757852,,,2.31561599724843,,0.7087007784655146,24,72,2.5379367334409757,2.485833676160511,False,True,too_few_hours,-1.595839619636536,1.595839619636536,1,2025-02-01,2025-02-01,1,3.3000000000000003,0.85,0.12817579,11.18359375,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-02,Extreme,极端干旱,,0.5923952117757852,,,2.31561599724843,,0.7087007784655146,0,72,,2.485833676160511,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-03,Mild,轻度干旱,,0.809664451167069,,,1.7017987564976629,,0.9069341331806734,0,312,,6.051081750549306,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-03,Moderate,中度干旱,,0.809664451167069,,,1.7017987564976629,,0.9069341331806734,48,312,3.879159394120999,6.051081750549306,False,True,too_few_hours,-1.132064819335938,1.132064819335938,2,2025-03-01,2025-03-02,1,2.0,0.65,0.213310753,13.6015625,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-03,Severe,重度干旱,,0.809664451167069,,,1.7017987564976629,,0.9069341331806734,0,312,,6.051081750549306,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-03,Extreme,极端干旱,,0.809664451167069,,,1.7017987564976629,,0.9069341331806734,0,312,,6.051081750549306,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-04,Mild,轻度干旱,,0.8645156163131765,,,1.3802499227921103,,0.9149349716878391,24,552,4.828035453015194,4.533485194942158,False,True,too_few_hours,-0.5801793336868286,0.5801793336868286,1,2025-04-03,2025-04-03,1,3.2,0.79,0.227011939,12.52408854,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-04,Moderate,中度干旱,0.936018857149734,0.8645156163131765,0.07150324083655746,-0.17240561075118066,1.3802499227921103,0.9052091167650403,0.9149349716878391,144,552,4.969133854939282,4.533485194942158,True,True,ok,-1.19656240940094,1.19656240940094,6,2025-04-13,2025-04-18,1,1.6000000000000003,0.4566666666666666,0.23199991533333333,15.353407119999998,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-04,Severe,重度干旱,,0.8645156163131765,,,1.3802499227921103,,0.9149349716878391,0,552,,4.533485194942158,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-04,Extreme,极端干旱,,0.8645156163131765,,,1.3802499227921103,,0.9149349716878391,0,552,,4.533485194942158,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-05,Mild,轻度干旱,,0.9366240079173325,,,0.20576948030628373,,0.8704363605913351,0,384,,3.7353342438612205,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-05,Moderate,中度干旱,,0.9366240079173325,,,0.20576948030628373,,0.8704363605913351,0,384,,3.7353342438612205,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-05,Severe,重度干旱,,0.9366240079173325,,,0.20576948030628373,,0.8704363605913351,0,384,,3.7353342438612205,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-05,Extreme,极端干旱,,0.9366240079173325,,,0.20576948030628373,,0.8704363605913351,0,384,,3.7353342438612205,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-06,Mild,轻度干旱,0.8530732915598584,0.9284469591711125,-0.07537366761125408,2.2360473062769586,0.4793357213202789,0.8038181865298135,0.7798590961716042,72,432,2.6221414191373555,2.774997456685245,True,True,ok,-0.8952803611755371,0.8952803611755371,3,2025-06-21,2025-06-23,1,1.8,0.58,0.2787159256666667,23.973090279999997,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-06,Moderate,中度干旱,0.9450593920253142,0.9284469591711125,0.016612432854201664,0.24174318181156806,0.4793357213202789,0.8939127585131023,0.7798590961716042,72,432,3.041024605294611,2.774997456685245,True,True,ok,-1.273571133613586,1.273571133613586,3,2025-06-24,2025-06-26,1,3.3333333333333335,0.6866666666666666,0.27582040166666666,24.21875000333333,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-06,Severe,重度干旱,1.0880214141964908,0.9284469591711125,0.15957445502537826,-3.833347109822256,0.4793357213202789,0.876666563856064,0.7798590961716042,96,432,3.110506697906749,2.774997456685245,True,True,ok,-1.696230173110962,1.696230173110962,4,2025-06-27,2025-06-30,1,6.4,0.9,0.24575838249999998,24.3598632825,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-06,Extreme,极端干旱,,0.9284469591711125,,,0.4793357213202789,,0.7798590961716042,0,432,,2.774997456685245,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-07,Mild,轻度干旱,0.7867201130240782,0.6848105725930816,0.10190954043099654,5.06865216437717,7.739319160717599,0.7657676508411694,0.7947664219032606,240,168,2.6184585226385426,2.9666331515028146,True,True,ok,-0.9692366123199463,0.9692366123199463,10,2025-07-13,2025-07-25,3,4.15,0.7250000000000001,0.23388830200000005,24.852083334000003,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-07,Moderate,中度干旱,0.7530844967159285,0.6848105725930816,0.06827392412284683,5.523561208044228,7.739319160717599,0.8714623949691229,0.7947664219032606,336,168,3.829770097368135,2.9666331515028146,True,True,ok,-1.440876364707947,1.440876364707947,14,2025-07-01,2025-07-16,2,5.542857142857143,0.8285714285714284,0.20124941607142857,24.83872768071429,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-07,Severe,重度干旱,,0.6848105725930816,,,7.739319160717599,,0.7947664219032606,0,168,,2.9666331515028146,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-07,Extreme,极端干旱,,0.6848105725930816,,,7.739319160717599,,0.7947664219032606,0,168,,2.9666331515028146,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-08,Mild,轻度干旱,,0.8162064555656877,,,3.7322558187325576,,0.730644191225442,24,264,2.6565640546635727,3.0057260343456553,False,True,too_few_hours,-0.9391875267028809,0.9391875267028809,1,2025-08-12,2025-08-12,1,0.6000000000000001,0.27,0.178343864,25.77083333,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-08,Moderate,中度干旱,0.8605767878027311,0.8162064555656877,0.04437033223704334,2.5570439361301887,3.7322558187325576,0.8958599651068305,0.730644191225442,168,264,3.489766343077528,3.0057260343456553,True,True,ok,-1.315265655517578,1.315265655517578,7,2025-08-13,2025-08-19,1,5.6000000000000005,0.8899999999999999,0.16711525228571428,25.226376487142858,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-08,Severe,重度干旱,0.7071656457322225,0.8162064555656877,-0.1090408098334652,6.034373248262355,3.7322558187325576,0.6375648951961072,0.730644191225442,120,264,3.646629205405056,3.0057260343456553,True,True,ok,-1.976104736328125,1.976104736328125,5,2025-08-21,2025-08-31,3,4.92,0.85,0.1704120582,24.720182290000004,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-08,Extreme,极端干旱,0.8004844924107887,0.8162064555656877,-0.015721963154899044,3.4402555726973567,3.7322558187325576,0.8722168153071614,0.730644191225442,168,264,3.8067422034627376,3.0057260343456553,True,True,ok,-2.38825798034668,2.38825798034668,7,2025-08-20,2025-08-30,3,4.685714285714286,0.832857142857143,0.16072359799999997,24.827845982857145,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-09,Mild,轻度干旱,0.8503843785387489,0.6996295070892764,0.15075487144947253,2.861565555836318,6.054055589191858,0.8904495735538079,0.7671421760350697,192,240,3.7300130259852784,3.5362038586380087,True,True,ok,-0.6923676133155823,0.6923676133155823,8,2025-09-13,2025-09-23,3,5.0625,0.87625,0.153175126,24.8365071625,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-09,Moderate,中度干旱,0.9073682295196738,0.6996295070892764,0.20773872243039737,0.7884168197001138,6.054055589191858,0.8681625640771151,0.7671421760350697,72,240,2.6039989467951488,3.5362038586380087,True,True,ok,-1.253472924232483,1.253472924232483,3,2025-09-10,2025-09-12,1,5.7,0.89,0.16686358533333334,25.03754340333333,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-09,Severe,重度干旱,0.791466821703092,0.6996295070892764,0.09183731461381561,4.192621323851203,6.054055589191858,0.781438635546226,0.7671421760350697,96,240,3.464035841605735,3.5362038586380087,True,True,ok,-1.987448930740356,1.987448930740356,4,2025-09-01,2025-09-09,2,4.925,0.8400000000000001,0.153576346,25.158854167500003,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-09,Extreme,极端干旱,0.8381246702883624,0.6996295070892764,0.13849516319908595,2.247011037695877,6.054055589191858,0.9212495606826071,0.7671421760350697,120,240,3.4340689193021876,3.5362038586380087,True,True,ok,-2.39896559715271,2.39896559715271,5,2025-09-02,2025-09-06,1,3.22,0.7300000000000001,0.15546783979999998,24.964843752,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-10,Mild,轻度干旱,,0.7435366388148654,,,4.248137949345221,,0.9457888108849679,24,720,2.795800652713575,6.414457991221093,False,True,too_few_hours,-0.5368373990058899,0.5368373990058899,1,2025-10-31,2025-10-31,1,5.0,0.89,0.192047104,18.98502604,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-10,Moderate,中度干旱,,0.7435366388148654,,,4.248137949345221,,0.9457888108849679,0,720,,6.414457991221093,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-10,Severe,重度干旱,,0.7435366388148654,,,4.248137949345221,,0.9457888108849679,0,720,,6.414457991221093,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-10,Extreme,极端干旱,,0.7435366388148654,,,4.248137949345221,,0.9457888108849679,0,720,,6.414457991221093,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-11,Mild,轻度干旱,,0.7987173797456609,,,0.6459744772612215,,0.8530482388951827,0,456,,5.459137135634115,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-11,Moderate,中度干旱,,0.7987173797456609,,,0.6459744772612215,,0.8530482388951827,0,456,,5.459137135634115,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-11,Severe,重度干旱,,0.7987173797456609,,,0.6459744772612215,,0.8530482388951827,0,456,,5.459137135634115,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-11,Extreme,极端干旱,,0.7987173797456609,,,0.6459744772612215,,0.8530482388951827,0,456,,5.459137135634115,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-12,Mild,轻度干旱,0.7246824367389387,0.6756344611128103,0.04904797562612839,2.025617689862681,3.099011243778248,0.8401310733807192,0.8160491430586309,328,96,4.8656002213872585,4.597109866823207,True,True,ok,-0.9922139644622803,0.9922139644622803,14,2025-12-04,2025-12-31,4,2.8000000000000003,0.8121428571428574,0.20941011885714286,12.678803943714287,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-12,Moderate,中度干旱,0.7693193828696011,0.6756344611128103,0.09368492175679077,0.33093798686102005,3.099011243778248,0.8591810593758187,0.8160491430586309,312,96,5.428485146165905,4.597109866823207,True,True,ok,-1.339637756347656,1.339637756347656,13,2025-12-10,2025-12-30,3,2.1923076923076925,0.7500000000000001,0.2132804521538462,11.72896634653846,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-12,Severe,重度干旱,,0.6756344611128103,,,3.099011243778248,,0.8160491430586309,0,96,,4.597109866823207,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332230,2025-12,Extreme,极端干旱,,0.6756344611128103,,,3.099011243778248,,0.8160491430586309,0,96,,4.597109866823207,False,False,too_few_hours,,,0,,,0,,,,,118.1949041,27.56726697,273.0,23.751718521118164,4.0,-0.25997336029263046,0.9656157889855355,,
95332231,2025-01,Mild,轻度干旱,0.6091620683121505,,,0.5599951130450691,,0.7705090791192206,,96,0,4.7548272628243184,,False,False,too_few_hours,-0.9704052209854126,0.9704052209854126,4,2025-01-20,2025-01-23,1,3.2,0.84,0.10893478599999999,9.1339518225,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-01,Moderate,中度干旱,0.7335046193817746,,,1.5623372195781968,,0.7773223438677396,,168,0,4.5772072325517055,,False,False,too_few_hours,-1.429708003997803,1.429708003997803,7,2025-01-24,2025-01-30,1,3.3714285714285714,0.8485714285714285,0.16019918714285714,9.465122768285715,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-01,Severe,重度干旱,,,,,,,,24,0,3.463931332375222,,False,False,too_few_hours,-1.742965221405029,1.742965221405029,1,2025-01-31,2025-01-31,1,3.4000000000000004,0.85,0.163331695,10.27408854,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-01,Extreme,极端干旱,,,,,,,,0,0,,,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-02,Mild,轻度干旱,0.6416453793234765,,,2.8154909292696653,,0.7523207006147923,,552,48,4.201158370138763,2.914993430679578,False,True,too_few_hours,-0.989698588848114,0.989698588848114,23,2025-02-02,2025-02-28,4,2.213043478260869,0.6869565217391304,0.21853027800000002,10.262483017043477,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-02,Moderate,中度干旱,0.7027963917695389,,,3.3778358822399612,,0.8958649493341024,,72,48,2.6497871789126775,2.914993430679578,False,True,too_few_hours,-1.497080564498901,1.497080564498901,3,2025-02-01,2025-02-25,3,2.733333333333334,0.7566666666666667,0.23980572433333333,10.566406252666667,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-02,Severe,重度干旱,,,,,,,,0,48,,2.914993430679578,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-02,Extreme,极端干旱,,,,,,,,0,48,,2.914993430679578,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-03,Mild,轻度干旱,,0.6599217094090047,,,3.2516305259350204,,0.9081765946732094,24,216,4.791027041336463,5.270156847873722,False,True,too_few_hours,-0.9859617948532104,0.9859617948532104,1,2025-03-02,2025-03-02,1,1.9,0.62,0.28870116,14.34960938,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-03,Moderate,中度干旱,,0.6599217094090047,,,3.2516305259350204,,0.9081765946732094,24,216,4.7622573869208225,5.270156847873722,False,True,too_few_hours,-1.064918637275696,1.064918637275696,1,2025-03-01,2025-03-01,1,1.9,0.62,0.294558833,13.39583333,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-03,Severe,重度干旱,,0.6599217094090047,,,3.2516305259350204,,0.9081765946732094,0,216,,5.270156847873722,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-03,Extreme,极端干旱,,0.6599217094090047,,,3.2516305259350204,,0.9081765946732094,0,216,,5.270156847873722,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-04,Mild,轻度干旱,0.6705058463568356,0.6683823614137923,0.0021234849430433744,3.6387758153149985,4.276825096424233,0.8333798259138754,0.7728335737759103,144,552,5.112957397204125,4.330414056115732,True,True,ok,-0.734399676322937,0.734399676322937,6,2025-04-13,2025-04-18,1,2.166666666666667,0.6233333333333335,0.3213220081666667,15.901692708333334,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
95332231,2025-04,Moderate,中度干旱,,0.6683823614137923,,,4.276825096424233,,0.7728335737759103,0,552,,4.330414056115732,False,False,too_few_hours,,,0,,,0,,,,,117.7169739,27.06687783,210.0,28.266414642333984,18.0,-0.5598572897784605,0.8285890507856816,,
