Site_ID,YearMonth,DroughtLevel,DroughtLevel_CN,Target_CBI,Normal_CBI,DeltaCBI,Target_Intercept,Normal_Intercept,Target_R2,Normal_R2,Target_n_hours,Normal_n_hours,Target_Macro_SD,Normal_Macro_SD,Pass_Hours,Pass_Macro_SD,Pair_flag,MinDailySPI,SPI_intensity,DurationDays,EventStartDate,EventEndDate,N_events_in_site_month,LAI,FAPAR,soil_moisture,soil_temperature,Longitude,Latitude,elevation,slope,canopy_height,aspect_sin,aspect_cos,nighttime_light,built_up_distance,Duration_days
95332218,2025-04,Mild,轻度干旱,0.40923855516248936,0.7476767591757293,-0.33843820401323993,11.911992508827907,3.307616776467725,0.689388717076903,0.8604065637799171,120,192,2.7721057961566142,4.3796185055663,True,True,ok,-0.7602797746658325,0.7602797746658325,5,2025-04-19,2025-04-23,1,4.76,0.834,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,5
95332218,2025-04,Moderate,中度干旱,0.8270417149401346,0.7476767591757293,0.07936495576440528,1.7301403406678197,3.307616776467725,0.8782665404108678,0.8604065637799171,168,192,5.050084368560473,4.3796185055663,True,True,ok,-1.292484402656555,1.292484402656555,7,2025-04-12,2025-04-18,1,4.771428571428571,0.8557142857142858,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,7
95332218,2025-04,Severe,重度干旱,0.7738586971144491,0.7476767591757293,0.026181937938719813,2.687471909343053,3.307616776467725,0.824574053769079,0.8604065637799171,216,192,4.14695082776897,4.3796185055663,True,True,ok,-1.701288223266602,1.701288223266602,9,2025-04-03,2025-04-11,1,4.2444444444444445,0.8544444444444443,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,9
95332218,2025-05,Mild,轻度干旱,0.6279243190481515,0.6176476951324301,0.010276623915721372,7.571792301862704,6.911552176336425,0.7829608339253763,0.7376456548148431,192,504,2.977010297532452,3.5527610758016928,True,True,ok,-0.9824873805046082,0.9824873805046082,8,2025-05-19,2025-05-30,3,0.15000000000000002,0.08,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,8
95332218,2025-06,Mild,轻度干旱,0.4874593346447978,0.5008989202236368,-0.013439585578839008,11.352204823299743,10.761806423036928,0.7861508611686074,0.6973751274549901,360,264,2.857622661442547,2.1573621589486756,True,True,ok,-0.9957558512687683,0.9957558512687683,15,2025-06-05,2025-06-26,2,5.3933333333333335,0.8846666666666667,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,15
95332218,2025-07,Moderate,中度干旱,0.4530647911177349,0.5561976556277776,-0.10313286451004267,12.365944206379964,9.99709353713091,0.7541585391402617,0.6533465076724888,144,144,3.495587846676674,1.7675970195806183,True,True,ok,-1.462487697601318,1.462487697601318,6,2025-07-01,2025-07-07,2,6.333333333333333,0.9266666666666667,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,6
95332218,2025-08,Mild,轻度干旱,0.3999384515313532,0.5218871300635601,-0.12194867853220692,13.13634239144375,10.216464470775662,0.6963872591231997,0.709998454125388,120,336,2.917542392065093,3.114549643723241,True,True,ok,-0.6729516983032227,0.6729516983032227,5,2025-08-27,2025-08-31,1,6.159999999999999,0.8960000000000001,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,5
95332218,2025-11,Mild,轻度干旱,0.5869435908736123,0.7522190311666214,-0.1652754402930091,6.421883035295597,1.8619562378097498,0.8743295498612677,0.7825981412202109,192,528,3.69287033702969,4.55841187336748,True,True,ok,-0.6722681522369385,0.6722681522369385,8,2025-11-01,2025-11-09,2,5.075000000000001,0.89,,,117.01007,24.96933,550.0,35.41823196411133,16.0,-0.9693774487121799,-0.2455755727434329,,,8
95332219,2025-02,Mild,轻度干旱,0.8712306187113843,0.8263981335247257,0.04483248518665861,2.212224256468298,2.8203003567917833,0.898950983678467,0.7280685369323394,552,120,4.773428518084105,3.7345844268134614,True,True,ok,-0.9445313811302185,0.9445313811302185,23,2025-02-01,2025-02-28,4,2.286956521739131,0.48173913043478245,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,23
95332219,2025-04,Mild,轻度干旱,0.7537270892506296,0.8589013293683732,-0.10517424011774357,5.5777037214527425,2.012505246135335,0.7020459749023025,0.886144446862139,120,192,2.6899559881478265,4.404784594359112,True,True,ok,-0.9018081426620483,0.9018081426620483,5,2025-04-19,2025-04-23,1,5.6000000000000005,0.8699999999999999,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,5
95332219,2025-04,Moderate,中度干旱,1.0075191373752304,0.8589013293683732,0.1486178080068572,1.0348613299062563,2.012505246135335,0.8377506729595893,0.886144446862139,168,192,5.224465275392558,4.404784594359112,True,True,ok,-1.484163522720337,1.484163522720337,7,2025-04-12,2025-04-18,1,5.714285714285715,0.8857142857142856,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,7
95332219,2025-04,Severe,重度干旱,0.8752425412359862,0.8589013293683732,0.01634121186761306,1.914297617398212,2.012505246135335,0.8083312519699489,0.886144446862139,192,192,4.110170244065901,4.404784594359112,True,True,ok,-1.953184962272644,1.953184962272644,8,2025-04-03,2025-04-10,1,3.8000000000000003,0.775,,,117.0948,25.2415,525.0,35.97828674316406,16.0,-0.9230769711402929,-0.3846152692632767,,,8
