DroughtLevel,Layer,observed,predicted_cv,baseline_predicted_cv
Mild,site_month,-0.08027084517431915,0.0011471895077865223,0.004759473113221549
Mild,site_month,0.03152043987684694,-0.023186807860316377,0.004739235224906051
Mild,site_month,-0.16914734232227457,-0.03180280722678544,0.004739235224906051
Mild,site_month,-0.029969435995428118,-0.04853838082384059,0.004739235224906051
Mild,site_month,-0.2165326331783679,-0.053042572881564054,0.004739235224906051
Mild,site_month,0.06782759581262765,-0.03771638556471907,0.004739235224906051
Mild,site_month,-0.008157648536823547,-0.02043617303197311,0.004739235224906051
Mild,site_month,0.08419353648976513,0.06692446746981184,0.004739235224906051
Mild,site_month,0.025482371059933784,-0.00222853803809252,0.005352359711929196
Mild,site_month,0.11734115825195757,-0.046421383927625674,0.005352359711929196
Mild,site_month,-0.2662184281393819,-0.009081869083135801,0.005352359711929196
Mild,site_month,-0.06553343084752228,-0.01980470579235494,0.005352359711929196
Mild,site_month,-0.15523679963001813,0.006279176779471321,0.005352359711929196
Mild,site_month,-0.21969463061955752,-0.04489301800311352,0.004771507043129064
Mild,site_month,-0.1679384552943401,-0.03338118544751181,0.004771507043129064
Mild,site_month,-0.18745043776388304,-0.024911361158914725,0.004771507043129064
Mild,site_month,0.09001633079337962,-0.037997328258310606,0.004771507043129064
Mild,site_month,0.08040810680542365,-0.024188194156374493,0.004771507043129064
Mild,site_month,0.1547167748122959,0.022768312191084994,0.004771507043129064
Mild,site_month,0.05185944121624175,-0.0612600755247571,0.0010984542533936895
Mild,site_month,0.14736819168959714,-0.043933161297459326,0.0010984542533936895
Mild,site_month,-0.10163408992344469,-0.0561998753405767,0.0010984542533936895
Mild,site_month,-0.014322816015174933,-0.05373553251130651,0.0010984542533936895
Mild,site_month,0.106629441788886,-0.06174608809634183,0.0010984542533936895
Mild,site_month,0.12213459680672556,-0.07139742103365271,0.0010984542533936895
Mild,site_month,0.08663326606121646,0.07524087441225391,0.0003208762157947813
Mild,site_month,-0.20284692843783425,0.01370895608270016,0.0003208762157947813
Mild,site_month,0.12372079616224241,-0.018317279159974338,0.0003208762157947813
Mild,site_month,0.08717276335619328,-0.02443437264742463,0.0003208762157947813
Mild,site_month,0.336003431957851,0.10057593228285859,0.0003208762157947813
Mild,site_month,0.06931106692458988,0.01032831478114799,0.0028883507307884055
Mild,site_month,-0.15925757989077038,-0.017524862788105538,0.0028883507307884055
Mild,site_month,-0.1587044588255253,0.010582410197800792,0.0028883507307884055
Mild,site_month,0.12408280646443404,-0.013812357899321845,0.0028883507307884055
Mild,site_month,0.055222431687563744,0.003634659168289459,0.0028883507307884055
Mild,site_month,0.1075263381611472,0.13065472705579326,0.0028883507307884055
Mild,site_month,0.12787670347967162,0.005434495562629303,0.00155192924402239
Mild,site_month,0.04306079679994279,0.008562904269717288,0.00155192924402239
Mild,site_month,-0.039800109308482656,-0.025952373943233263,0.00155192924402239
Mild,site_month,0.01210275497688934,-0.006313547335070489,0.00155192924402239
Mild,site_month,0.014519928032541707,-0.009914594584333586,0.00155192924402239
Mild,site_month,0.08489301801607685,0.1724538766056451,0.00155192924402239
