Site_ID,YearMonth,Month,Target_Class,Target_CBI,Target_n_hours_recomputed,Target_Macro_SD_recomputed,Normal_CBI,Normal_n_hours_recomputed,Normal_Macro_SD_recomputed,Delta_CBI,Target_Class_CN,Target_n_hours,Normal_n_hours_for_pair,Target_Macro_SD,Normal_Macro_SD_for_pair,Pass_Hours,Pass_Target_Macro_SD,Pass_Normal_Macro_SD,Pass_Hours_Plus_Macro_SD
95332218,2025-04,4,Severe,0.7738586971144491,216,4.14695082776897,0.7476767591757293,192,4.3796185055663,0.026181937938719813,重度干旱,216,192,4.146950827768968,4.3796185055663015,True,True,True,True
95332219,2025-04,4,Severe,0.8752425412359861,192,4.110170244065901,0.8589013293683732,192,4.404784594359112,0.016341211867612948,重度干旱,192,192,4.110170244065897,4.404784594359113,True,True,True,True
95332219,2025-07,7,Severe,0.6939344392159282,144,3.4670640024499746,0.5609785827344644,216,2.4665926497045976,0.1329558564814638,重度干旱,144,216,3.467064002449976,2.4665926497045967,True,True,True,True
95332220,2025-04,4,Severe,0.8722170577284717,240,4.503033349225323,0.8690202228018031,240,4.430597708107616,0.003196834926668557,重度干旱,240,240,4.5030333492253245,4.430597708107617,True,True,True,True
95332221,2025-08,8,Severe,0.6087794498144599,120,3.329547629733627,0.6036826759237461,120,3.1207446371160565,0.005096773890713724,重度干旱,120,120,3.3295476297336264,3.120744637116055,True,True,True,True
95332222,2025-06,6,Severe,1.0942331006771076,72,3.3244270706508194,0.9720416961243956,456,2.8302270666397455,0.12219140455271194,重度干旱,72,456,3.324427070650818,2.830227066639745,True,True,True,True
95332222,2025-08,8,Severe,1.0972045346987895,96,3.2190676173005306,1.038454250770621,120,3.151939853955981,0.05875028392816861,重度干旱,96,120,3.219067617300532,3.151939853955981,True,True,True,True
95332223,2025-06,6,Severe,0.7075885284198385,72,3.475817887692024,0.7164104873545728,408,2.8526519316227437,-0.008821958934734253,重度干旱,72,408,3.475817887692024,2.852651931622745,True,True,True,True
95332223,2025-08,8,Severe,0.5566752762030607,96,3.33535596259959,0.5199428586962505,120,2.858719484077421,0.03673241750681022,重度干旱,96,120,3.335355962599591,2.85871948407742,True,True,True,True
95332225,2025-08,8,Severe,0.997961813763896,264,3.1907327484580175,1.0577114671795032,264,3.083972163308418,-0.05974965341560712,重度干旱,264,264,3.190732748458017,3.0839721633084176,True,True,True,True
95332225,2025-09,9,Severe,1.090478522504887,120,3.120044958300464,0.987599334999343,168,3.113382266962227,0.10287918750554392,重度干旱,120,168,3.120044958300464,3.113382266962226,True,True,True,True
95332226,2025-08,8,Severe,0.4515594070970756,336,3.410111156164232,0.44774716758155564,120,2.458458331481548,0.003812239515519955,重度干旱,336,120,3.410111156164232,2.458458331481548,True,True,True,True
95332226,2025-09,9,Severe,0.4649386902626587,72,3.1685030708386246,0.32999972463174526,216,3.265185259811848,0.13493896563091345,重度干旱,72,216,3.1685030708386246,3.265185259811845,True,True,True,True
95332227,2025-08,8,Severe,0.525215529698629,168,3.379205071887089,0.4966915769511073,240,2.9628216513972703,0.02852395274752162,重度干旱,168,240,3.379205071887089,2.962821651397269,True,True,True,True
95332227,2025-09,9,Severe,0.4914913247175805,96,3.1380901055621644,0.4579032920602133,168,3.310543084720256,0.033588032657367206,重度干旱,96,168,3.138090105562166,3.310543084720255,True,True,True,True
95332227,2025-12,12,Severe,0.43317003828987743,72,3.829676791032546,0.5688053973137237,72,4.865494202170282,-0.13563535902384627,重度干旱,72,72,3.829676791032546,4.865494202170283,True,True,True,True
95332228,2025-08,8,Severe,0.8048753642359565,120,3.4551650535080576,0.7216042162649055,264,2.914747050594317,0.08327114797105106,重度干旱,120,264,3.4551650535080576,2.9147470505943174,True,True,True,True
95332228,2025-09,9,Severe,0.7891438594137963,120,3.2734994848056176,0.7737374589822099,432,3.5154087739896056,0.015406400431586365,重度干旱,120,432,3.27349948480562,3.5154087739896065,True,True,True,True
95332229,2025-08,8,Severe,0.49668260461939673,192,3.0169558747708085,0.44469196548924855,264,2.7575203414350224,0.051990639130148175,重度干旱,192,264,3.016955874770809,2.757520341435024,True,True,True,True
95332229,2025-09,9,Severe,0.5088495489283542,144,2.902692450178682,0.39813848589993567,432,2.8335960462008747,0.11071106302841854,重度干旱,144,432,2.902692450178681,2.8335960462008742,True,True,True,True
95332230,2025-06,6,Severe,1.088021414196491,96,3.110506697906749,0.9284469591711125,432,2.774997456685245,0.15957445502537848,重度干旱,96,432,3.1105066979067475,2.774997456685245,True,True,True,True
95332230,2025-08,8,Severe,0.7071656457322225,120,3.646629205405056,0.8162064555656877,264,3.0057260343456553,-0.1090408098334652,重度干旱,120,264,3.646629205405056,3.005726034345654,True,True,True,True
95332230,2025-09,9,Severe,0.791466821703092,96,3.464035841605735,0.6996295070892765,240,3.5362038586380087,0.0918373146138155,重度干旱,96,240,3.464035841605735,3.536203858638008,True,True,True,True
95332231,2025-08,8,Severe,0.49581168162052447,216,3.3010521702734956,0.4371477375880646,240,3.186498750175894,0.05866394403245989,重度干旱,216,240,3.3010521702734965,3.186498750175893,True,True,True,True
95332231,2025-09,9,Severe,0.4932260620280072,96,2.9912873436801815,0.37814877354675064,192,2.9247556921003666,0.11507728848125653,重度干旱,96,192,2.991287343680181,2.9247556921003657,True,True,True,True
95332232,2025-06,6,Severe,0.677510080679325,96,3.619559135330984,0.6920295798049328,360,2.917802540319348,-0.014519499125607793,重度干旱,96,360,3.619559135330984,2.9178025403193466,True,True,True,True
95332232,2025-07,7,Severe,0.6570625255236521,72,3.9909768697707495,0.54594777369267,192,2.4227783171505535,0.11111475183098207,重度干旱,72,192,3.990976869770748,2.422778317150553,True,True,True,True
95332233,2025-06,6,Severe,0.6181046691359873,72,3.426318373830624,0.6613710304536892,480,2.7288525394273178,-0.043266361317701896,重度干旱,72,480,3.426318373830625,2.7288525394273178,True,True,True,True
95332233,2025-07,7,Severe,0.5156821964285192,72,3.967773395808943,0.6136008122412813,216,2.2954158309289374,-0.09791861581276207,重度干旱,72,216,3.967773395808943,2.295415830928935,True,True,True,True
95332234,2025-04,4,Severe,0.6836150610143342,72,4.365708243578826,0.8813083065298717,192,4.386645905751057,-0.19769324551553746,重度干旱,72,192,4.365708243578826,4.386645905751053,True,True,True,True
95332234,2025-06,6,Severe,0.4881150250667718,72,2.9145585974257155,0.9087633696605957,72,2.3916721203223745,-0.4206483445938239,重度干旱,72,72,2.914558597425716,2.391672120322374,True,True,True,True
95332237,2025-06,6,Severe,0.6328760666366865,96,3.1803193052482506,0.9170454745369785,384,2.6463198811601507,-0.284169407900292,重度干旱,96,384,3.1803193052482515,2.6463198811601494,True,True,True,True
95332237,2025-07,7,Severe,0.8599268428806486,72,3.5447462885553565,0.8182310201251314,336,2.376383613564291,0.0416958227555172,重度干旱,72,336,3.544746288555356,2.3763836135642897,True,True,True,True
95332239,2025-06,6,Severe,0.49662033929779575,72,3.4592701161342405,0.5958635985072878,480,2.8682711683508577,-0.09924325920949201,重度干旱,72,480,3.4592701161342414,2.8682711683508577,True,True,True,True
95332239,2025-07,7,Severe,0.3980336161095734,120,3.8269832836031465,0.5458042866693882,312,2.3714105008810815,-0.1477706705598148,重度干旱,120,312,3.826983283603146,2.371410500881081,True,True,True,True
95332239,2025-08,8,Severe,0.3980679780406296,96,3.2700163076903963,0.4067706276782121,96,3.2736855346876936,-0.008702649637582494,重度干旱,96,96,3.2700163076903968,3.2736855346876936,True,True,True,True
95332240,2025-06,6,Severe,0.8971384654015792,72,3.5672113401985617,0.840279755783783,456,3.0687025371006875,0.056858709617796155,重度干旱,72,456,3.567211340198561,3.068702537100686,True,True,True,True
95332240,2025-08,8,Severe,0.8198869489746367,96,3.4371022120684214,0.9359562839023813,168,2.9108482057023957,-0.11606933492774463,重度干旱,96,168,3.437102212068421,2.910848205702396,True,True,True,True
95332240,2025-12,12,Severe,0.819705268162518,96,4.951514211268125,0.8070443947916393,240,4.012323056053041,0.012660873370878734,重度干旱,96,240,4.951514211268124,4.012323056053037,True,True,True,True
95332242,2025-09,9,Severe,0.5803747005026274,96,3.3944754022492725,0.5295573605003284,264,3.1029119904651834,0.05081734000229898,重度干旱,96,264,3.3944754022492742,3.1029119904651807,True,True,True,True
95332243,2025-08,8,Severe,0.5589151325410954,240,3.4686526843654133,0.4668300652238814,264,3.0609444790791893,0.092085067317214,重度干旱,240,264,3.468652684365414,3.060944479079185,True,True,True,True
95332243,2025-09,9,Severe,0.48764348472452385,144,3.267310413622967,0.4342663877876605,432,3.2856594084894755,0.05337709693686332,重度干旱,144,432,3.267310413622967,3.2856594084894746,True,True,True,True
95332244,2025-07,7,Severe,0.4475015480674936,168,3.0775787782675996,0.46103231017198915,120,2.742637330570959,-0.013530762104495553,重度干旱,168,120,3.0775787782676,2.7426373305709606,True,True,True,True
95332217,2025-04,4,Extreme,0.7316531667362092,216,4.365451248368573,0.7359620624340122,288,4.49736574773683,-0.004308895697803017,极端干旱,216,288,4.365451248368571,4.497365747736829,True,True,True,True
95332220,2025-04,4,Extreme,0.7712544231136718,168,4.362423094425614,0.8690202228018031,240,4.430597708107616,-0.09776579968813137,极端干旱,168,240,4.362423094425614,4.430597708107617,True,True,True,True
95332221,2025-08,8,Extreme,0.5854591507492887,72,3.237176203408534,0.6036826759237461,120,3.1207446371160565,-0.018223525174457467,极端干旱,72,120,3.2371762034085347,3.120744637116055,True,True,True,True
95332225,2025-08,8,Extreme,1.0865459811473341,120,3.437528995652295,1.0577114671795032,264,3.083972163308418,0.028834513967830988,极端干旱,120,264,3.437528995652296,3.0839721633084176,True,True,True,True
95332226,2025-09,9,Extreme,0.3613920177025561,72,3.1776280988802874,0.32999972463174526,216,3.265185259811848,0.03139229307081082,极端干旱,72,216,3.1776280988802865,3.265185259811845,True,True,True,True
95332227,2025-08,8,Extreme,0.4940577371966119,120,3.612598823733265,0.4966915769511073,240,2.9628216513972703,-0.0026338397544954373,极端干旱,120,240,3.612598823733266,2.962821651397269,True,True,True,True
95332227,2025-09,9,Extreme,0.4743797266232594,144,3.1942732994259595,0.4579032920602133,168,3.310543084720256,0.016476434563046094,极端干旱,144,168,3.19427329942596,3.310543084720255,True,True,True,True
95332228,2025-08,8,Extreme,0.8215326484452593,216,3.730558839204107,0.7216042162649055,264,2.914747050594317,0.09992843218035385,极端干旱,216,264,3.730558839204106,2.9147470505943174,True,True,True,True
95332228,2025-09,9,Extreme,0.8623524436916437,96,3.3994095014940906,0.7737374589822099,432,3.5154087739896056,0.08861498470943374,极端干旱,96,432,3.3994095014940915,3.5154087739896065,True,True,True,True
95332230,2025-08,8,Extreme,0.8004844924107887,168,3.8067422034627376,0.8162064555656877,264,3.0057260343456553,-0.015721963154899044,极端干旱,168,264,3.8067422034627385,3.005726034345654,True,True,True,True
95332230,2025-09,9,Extreme,0.8381246702883624,120,3.4340689193021876,0.6996295070892765,240,3.5362038586380087,0.13849516319908584,极端干旱,120,240,3.434068919302187,3.536203858638008,True,True,True,True
95332231,2025-08,8,Extreme,0.44178953714833064,96,3.273811495332907,0.4371477375880646,240,3.186498750175894,0.004641799560266058,极端干旱,96,240,3.273811495332907,3.186498750175893,True,True,True,True
95332235,2025-04,4,Extreme,0.8957165365516356,240,4.376344632877577,0.7872179359193673,240,4.585202034731905,0.10849860063226835,极端干旱,240,240,4.376344632877575,4.585202034731904,True,True,True,True
95332236,2025-04,4,Extreme,0.9584271586366331,240,4.436015062285431,1.0645085748929999,192,4.353914821140031,-0.1060814162563668,极端干旱,240,192,4.43601506228543,4.353914821140031,True,True,True,True
95332242,2025-09,9,Extreme,0.6635965021534768,72,3.0427986870298835,0.5295573605003284,264,3.1029119904651834,0.13403914165314834,极端干旱,72,264,3.0427986870298835,3.1029119904651807,True,True,True,True
95332244,2025-04,4,Extreme,0.8675404239533566,240,4.320609024598221,0.7348031704219811,312,4.482860765575835,0.13273725353137555,极端干旱,240,312,4.320609024598222,4.482860765575838,True,True,True,True
