AnalysisLayer,EvidenceChain,ScenarioID,ScenarioGroup,Site_ID,Start_Date,End_Date,Duration_Days,Min_Daily_SPI,Max_Daily_SPI,Min_SPI_Date,Severity,Drought_Level,Edge_Truncated,Is_Extreme_Event,Event_ID_Robustness
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-06-21,2025-07-20,30,-1.696230173110962,-0.8429895043373108,2025-06-29,35.05009788274765,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-08-12,2025-09-17,37,-2.39896559715271,-0.5497655868530273,2025-09-03,58.648909509181976,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-12-04,2025-12-08,5,-0.9159076809883118,-0.5084815621376038,2025-12-04,3.4636714458465576,Light,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332230,2025-12-10,2025-12-31,22,-1.339637756347656,-0.7499579191207886,2025-12-30,22.324649810791016,Moderate,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-01-01,2025-02-05,36,-1.88142454624176,-0.8198229670524597,2025-01-08,45.48811101913452,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-02-08,2025-03-02,23,-1.114038228988647,-0.5478241443634033,2025-02-19,20.128031969070435,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-04-13,2025-04-18,6,-0.734399676322937,-0.5645022392272949,2025-04-13,3.7356030344963074,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-05-12,2025-05-16,5,-1.299477577209473,-1.082757353782654,2025-05-14,5.751938581466676,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-06-21,2025-07-12,22,-1.586986780166626,-0.6239333748817444,2025-06-30,24.265007734298706,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-08-11,2025-09-18,39,-2.299917221069336,-0.7020151615142822,2025-08-29,55.17359781265259,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332231,2025-12-02,2025-12-31,30,-1.556900501251221,-0.5917344689369202,2025-12-04,30.76927125453949,Severe,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-01-01,2025-01-08,8,-1.441704869270325,-0.7563091516494751,2025-01-01,7.9080599546432495,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-01-17,2025-02-05,20,-1.929625511169434,-0.5116132497787476,2025-02-05,22.923658192157745,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-02-07,2025-03-02,24,-1.875718355178833,-0.5025370121002197,2025-02-25,27.2657613158226,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-04-02,2025-04-08,7,-1.520478248596191,-1.078733682632446,2025-04-03,9.19094657897949,Severe,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-05-19,2025-05-28,10,-1.709559679031372,-0.5177817344665527,2025-05-20,11.284847676753998,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-06-21,2025-07-12,22,-1.868388175964355,-0.5164291858673096,2025-06-28,27.169841527938843,Severe,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-08-26,2025-09-13,19,-1.288020014762878,-0.5105921030044556,2025-08-30,16.278998613357544,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332232,2025-11-14,2025-11-20,7,-0.6692838668823242,-0.5584777593612671,2025-11-16,4.302095293998718,Light,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-01-01,2025-01-08,8,-1.441768169403076,-0.7239834070205688,2025-01-01,7.752256512641907,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-01-17,2025-02-05,20,-1.828233361244202,-0.5067180395126343,2025-02-05,22.433974504470825,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-02-08,2025-03-02,23,-1.719289183616638,-0.6901434063911438,2025-02-25,25.044241905212402,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-04-02,2025-04-08,7,-1.487869262695312,-0.9749058485031128,2025-04-02,8.43896186351776,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-05-12,2025-05-27,16,-1.687357425689697,-0.6275569200515747,2025-05-20,15.858039796352386,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-06-21,2025-07-11,21,-2.105762243270874,-0.5472849607467651,2025-06-28,26.469120144844055,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332233,2025-08-15,2025-09-12,29,-1.386088132858276,-0.5161435008049011,2025-08-30,26.068567037582397,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-01-01,2025-01-08,8,-1.275993227958679,-0.7527870535850525,2025-01-01,7.684026062488555,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-01-14,2025-01-22,9,-0.7460901141166687,-0.505255401134491,2025-01-18,5.214993238449097,Light,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-01-24,2025-02-05,13,-1.637575626373291,-0.7778707146644592,2025-02-05,15.052043616771698,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-02-08,2025-03-02,23,-1.881520867347717,-0.5572328567504883,2025-02-25,25.875768661499023,Severe,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-04-02,2025-04-23,22,-1.685685038566589,-0.5022627115249634,2025-04-03,24.33686763048172,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-05-15,2025-05-22,8,-0.7265049815177917,-0.5084318518638611,2025-05-16,4.886432945728302,Light,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-05-24,2025-06-01,9,-1.413404822349548,-0.7074782252311707,2025-05-27,8.7827268242836,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-06-04,2025-06-14,11,-0.8224555850028992,-0.5297663807868958,2025-06-05,7.287799775600433,Light,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-06-16,2025-07-14,29,-1.863465428352356,-0.5358498692512512,2025-06-28,28.363433122634888,Severe,False,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332234,2025-11-14,2025-11-29,16,-0.7607633471488953,-0.5397907495498657,2025-11-29,10.306505024433136,Light,False,False,10
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-01-01,2025-01-08,8,-1.328219294548035,-0.7344846725463867,2025-01-01,7.610427796840668,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-01-17,2025-02-05,20,-1.893930792808533,-0.7309516668319702,2025-02-05,23.079840540885925,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-02-08,2025-03-02,23,-2.107394218444824,-0.690714955329895,2025-02-25,27.57739096879959,Extreme,False,True,3
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-04-02,2025-04-21,20,-2.480209589004517,-0.6236057877540588,2025-04-11,31.88193041086197,Extreme,False,True,4
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-05-22,2025-05-27,6,-0.9750081896781921,-0.7886147499084473,2025-05-22,5.289769649505615,Light,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-06-21,2025-07-16,26,-1.602747082710266,-0.5173022747039795,2025-06-28,24.41072052717209,Severe,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332235,2025-12-27,2025-12-31,5,-1.034040093421936,-0.5036885738372803,2025-12-30,3.2045931816101074,Moderate,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332236,2025-01-01,2025-01-08,8,-1.395394563674927,-0.8232533931732178,2025-01-01,8.23682814836502,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332236,2025-01-10,2025-02-05,27,-1.846042394638062,-0.5343301296234131,2025-02-05,24.989439964294434,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332236,2025-02-08,2025-03-02,23,-1.829840302467346,-0.579587459564209,2025-02-25,23.95381850004196,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332236,2025-04-02,2025-04-23,22,-2.785902738571167,-0.5452662706375122,2025-04-11,34.75395089387894,Extreme,False,True,4
Event_definition,Event_definition,D05,Minimum_duration,95332236,2025-06-19,2025-07-19,31,-2.224727153778076,-0.5324895977973938,2025-06-27,35.36875170469284,Extreme,False,True,5
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-01-01,2025-01-08,8,-1.408050298690796,-0.7410733103752136,2025-01-01,7.803107440471649,Moderate,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-01-14,2025-02-05,23,-1.757048487663269,-0.5727397203445435,2025-02-05,23.91649979352951,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-02-08,2025-03-02,23,-1.986660480499268,-0.5755338668823242,2025-02-25,25.462726891040802,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-04-02,2025-04-11,10,-1.47208046913147,-0.6478239297866821,2025-04-03,10.515674769878387,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-04-13,2025-04-23,11,-1.374775528907776,-0.5258566737174988,2025-04-13,10.196464657783508,Moderate,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-05-24,2025-06-01,9,-1.443893432617188,-0.5099009871482849,2025-05-26,8.424100279808044,Moderate,False,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-06-21,2025-07-12,22,-1.770599603652954,-0.502483606338501,2025-06-28,26.365715622901917,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-08-29,2025-09-09,12,-0.9405490756034851,-0.5232633948326111,2025-08-30,7.590118765830994,Light,False,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332237,2025-11-14,2025-11-26,13,-0.7095412611961365,-0.5088806748390198,2025-11-15,7.950109541416168,Light,False,False,9
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-01-01,2025-02-05,36,-1.858249545097351,-0.544413685798645,2025-02-05,36.20518797636032,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-02-08,2025-03-02,23,-1.86500346660614,-0.5933358669281006,2025-02-25,25.75679874420166,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-04-02,2025-04-11,10,-1.498032927513123,-0.5368777513504028,2025-04-03,9.688360095024109,Moderate,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-04-13,2025-04-20,8,-1.393598437309265,-0.5077006816864014,2025-04-13,8.68960976600647,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-05-24,2025-05-28,5,-1.171841144561768,-0.7182822823524475,2025-05-27,5.1757375597953805,Moderate,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-06-21,2025-07-11,21,-2.096324920654297,-0.6426883339881897,2025-06-28,25.473629891872406,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332238,2025-08-27,2025-09-09,14,-1.107377171516418,-0.506299614906311,2025-08-30,9.356541633605957,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-01-01,2025-01-08,8,-0.9562869668006897,-0.7569291591644287,2025-01-01,6.682068347930908,Light,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-01-18,2025-02-05,19,-1.782536149024963,-0.6801466941833496,2025-02-05,21.614200234413147,Severe,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-02-08,2025-03-02,23,-1.873934030532837,-0.5736203193664551,2025-02-25,25.316646993160248,Severe,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-04-03,2025-04-08,6,-0.9506099820137024,-0.6295979619026184,2025-04-03,4.64754843711853,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-04-13,2025-04-18,6,-1.245746731758118,-1.019029855728149,2025-04-13,6.859125256538391,Moderate,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-06-21,2025-07-11,21,-2.132532119750977,-0.7420870065689087,2025-06-28,30.06326115131378,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-08-12,2025-09-12,32,-1.720383286476135,-0.7296440005302429,2025-08-29,37.720304906368256,Severe,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332239,2025-12-10,2025-12-31,22,-1.442230582237244,-0.5175235271453857,2025-12-30,15.392426550388336,Moderate,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-01-01,2025-03-02,61,-1.517225742340088,-0.5428211688995361,2025-01-31,60.09404271841049,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-04-02,2025-04-08,7,-1.279627203941345,-0.763781726360321,2025-04-03,7.034201741218567,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-05-12,2025-05-16,5,-0.92365562915802,-0.7051166296005249,2025-05-14,4.242359817028046,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-06-21,2025-07-12,22,-1.828158855438232,-0.6346276998519897,2025-06-27,26.52755618095398,Severe,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-08-18,2025-09-12,26,-1.736571788787842,-0.5043634176254272,2025-08-27,28.67454069852829,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332240,2025-12-11,2025-12-31,21,-1.667425036430359,-0.8582836985588074,2025-12-13,25.67272013425827,Severe,True,False,6
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-01-01,2025-02-05,36,-1.853935718536377,-0.6901639699935913,2025-01-31,41.03427904844284,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-02-08,2025-03-02,23,-1.305980563163757,-0.6008681654930115,2025-02-18,21.689701557159424,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-04-02,2025-04-08,7,-0.9373151063919067,-0.6618555188179016,2025-04-02,5.1981207728385925,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-04-13,2025-04-20,8,-1.254648566246033,-0.5827921032905579,2025-04-16,7.989094913005829,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-06-21,2025-08-01,42,-1.663064002990723,-0.5735234022140503,2025-07-19,38.33622062206268,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-08-15,2025-09-12,29,-2.207538843154907,-0.5053050518035889,2025-09-03,37.893301486968994,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-12-03,2025-12-22,20,-1.341382145881653,-0.5566890835762024,2025-12-10,22.751769244670868,Moderate,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332242,2025-12-24,2025-12-31,8,-0.8748025894165039,-0.5214111804962158,2025-12-31,5.101091802120209,Light,True,False,8
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-01-01,2025-02-05,36,-1.911205053329468,-0.7263352274894714,2025-01-31,44.409333288669586,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-02-07,2025-03-02,24,-1.2643221616745,-0.6056502461433411,2025-02-14,23.57677799463272,Moderate,False,False,2
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-04-03,2025-04-08,6,-0.7225831151008606,-0.5069684386253357,2025-04-03,3.3949416279792786,Light,False,False,3
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-04-13,2025-04-19,7,-1.162545323371887,-0.5324615240097046,2025-04-15,7.033628225326538,Moderate,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-06-21,2025-07-28,38,-1.594457507133484,-0.5555614829063416,2025-07-19,38.95844894647598,Severe,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-08-12,2025-09-12,32,-2.106205463409424,-0.5428776741027832,2025-08-20,45.790713012218475,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332243,2025-12-04,2025-12-31,28,-1.383092880249023,-0.5092284679412842,2025-12-30,26.309322893619537,Moderate,True,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-01-01,2025-02-05,36,-1.612113833427429,-0.7479081749916077,2025-02-05,40.33084028959274,Severe,True,False,1
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-02-08,2025-03-02,23,-2.020295381546021,-0.6101652383804321,2025-02-25,25.871265947818756,Extreme,False,True,2
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-04-02,2025-04-18,17,-2.594170808792114,-0.7975037693977356,2025-04-10,27.73067796230316,Extreme,False,True,3
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-05-12,2025-05-16,5,-0.8586252927780151,-0.5109856724739075,2025-05-12,3.420965313911438,Light,False,False,4
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-05-19,2025-05-27,9,-1.045776844024658,-0.5621755123138428,2025-05-20,7.602290689945221,Moderate,False,False,5
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-06-20,2025-07-21,32,-2.079956769943237,-0.5214771628379822,2025-06-28,43.28223639726639,Extreme,False,True,6
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-08-26,2025-09-03,9,-0.7069628834724426,-0.5055311918258667,2025-09-01,5.425427198410034,Light,False,False,7
Event_definition,Event_definition,D05,Minimum_duration,95332244,2025-12-10,2025-12-31,22,-1.232954978942871,-0.5812603235244751,2025-12-30,16.90640377998352,Moderate,True,False,8
Event_definition,Event_definition,D10,Minimum_duration,95332217,2025-01-01,2025-02-05,36,-1.747351288795471,-0.7615930438041687,2025-01-29,44.198160886764526,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332217,2025-02-15,2025-03-02,16,-1.209383249282837,-0.6478847861289978,2025-02-19,14.287358522415161,Moderate,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332217,2025-04-02,2025-04-19,18,-2.245156049728394,-0.5011847615242004,2025-04-09,28.205231845378876,Extreme,False,True,3
Event_definition,Event_definition,D10,Minimum_duration,95332217,2025-05-12,2025-07-08,58,-2.0193190574646,-0.5993111729621887,2025-06-28,63.29627174139023,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332218,2025-01-17,2025-02-05,20,-1.344190716743469,-0.5022274851799011,2025-01-26,16.98282563686371,Moderate,False,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332218,2025-02-14,2025-03-02,17,-0.9403422474861145,-0.5171412229537964,2025-02-19,12.433526515960693,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332218,2025-04-02,2025-04-23,22,-2.013293266296387,-0.6728296875953674,2025-04-02,28.846669495105743,Extreme,False,True,3
Event_definition,Event_definition,D10,Minimum_duration,95332218,2025-06-05,2025-06-14,10,-0.7599750757217407,-0.5131974220275879,2025-06-10,6.409705877304077,Light,False,False,4
Event_definition,Event_definition,D10,Minimum_duration,95332218,2025-06-22,2025-07-08,17,-1.750706672668457,-0.5485690832138062,2025-06-28,20.175555765628815,Severe,False,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332219,2025-01-01,2025-01-10,10,-1.397932767868042,-0.6722006797790527,2025-01-01,8.780573666095734,Moderate,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332219,2025-01-14,2025-02-05,23,-1.370753169059753,-0.5347971320152283,2025-01-26,21.82190877199173,Moderate,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332219,2025-04-02,2025-04-23,22,-2.317926168441772,-0.7098069787025452,2025-04-11,32.18559658527374,Extreme,False,True,3
Event_definition,Event_definition,D10,Minimum_duration,95332219,2025-06-04,2025-07-10,37,-2.29106879234314,-0.5045126080513,2025-06-28,41.840856432914734,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332219,2025-11-13,2025-11-29,17,-0.7233188152313232,-0.5237846970558167,2025-11-29,11.15137666463852,Light,False,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332220,2025-01-01,2025-01-10,10,-1.235457301139832,-0.6349194645881653,2025-01-01,10.444301962852478,Moderate,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332220,2025-01-17,2025-02-05,20,-1.570593118667603,-0.6912316083908081,2025-01-25,20.888846337795258,Severe,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332220,2025-02-08,2025-03-02,23,-2.037058115005493,-0.6167376637458801,2025-02-25,27.87490612268448,Extreme,False,True,3
Event_definition,Event_definition,D10,Minimum_duration,95332220,2025-04-02,2025-04-21,20,-2.009874820709229,-0.78945392370224,2025-04-02,32.95291793346405,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332220,2025-08-29,2025-09-09,12,-1.276241421699524,-0.5898712277412415,2025-09-01,9.245888710021973,Moderate,False,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332221,2025-01-01,2025-02-05,36,-1.616167902946472,-0.8615341782569885,2025-01-24,43.218191266059875,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332221,2025-02-08,2025-02-21,14,-0.8644343018531799,-0.5404342412948608,2025-02-19,9.332119941711426,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332221,2025-06-21,2025-07-11,21,-1.638392448425293,-0.6699947118759155,2025-06-27,23.124890625476837,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332221,2025-08-12,2025-09-09,29,-2.27681040763855,-0.8329434990882874,2025-08-27,38.69769525527954,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332221,2025-12-10,2025-12-31,22,-1.554109215736389,-0.724697470664978,2025-12-30,24.042314529418945,Severe,True,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332222,2025-01-01,2025-02-05,36,-1.639452695846558,-0.7881618142127991,2025-02-01,39.54259365797043,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332222,2025-02-07,2025-02-21,15,-0.8926356434822083,-0.559689462184906,2025-02-19,11.660811126232147,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332222,2025-06-21,2025-07-12,22,-1.722792267799377,-0.5130136013031006,2025-06-27,24.143233060836792,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332222,2025-08-12,2025-09-11,31,-1.799241423606873,-0.5003818273544312,2025-08-27,34.895619094371796,Severe,False,False,4
Event_definition,Event_definition,D10,Minimum_duration,95332222,2025-12-10,2025-12-31,22,-1.572381734848022,-0.6887859106063843,2025-12-30,23.634492456912994,Severe,True,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-01-01,2025-02-05,36,-1.563310623168945,-0.8207867741584778,2025-01-06,41.27206212282181,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-02-08,2025-02-21,14,-0.8832201361656189,-0.5954778790473938,2025-02-19,9.600279092788696,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-06-18,2025-07-12,25,-1.743588924407959,-0.5176485776901245,2025-06-27,25.719527900218964,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-08-15,2025-09-12,29,-1.629189729690552,-0.5200998783111572,2025-08-27,30.679704070091248,Severe,False,False,4
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-12-10,2025-12-19,10,-0.9572739005088806,-0.6344360113143921,2025-12-10,7.670641839504242,Light,False,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332223,2025-12-22,2025-12-31,10,-1.555150985717773,-0.5387606620788574,2025-12-30,8.206154108047485,Severe,True,False,6
Event_definition,Event_definition,D10,Minimum_duration,95332224,2025-01-01,2025-02-21,52,-1.557673335075378,-0.5888458490371704,2025-01-31,53.34167152643204,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332224,2025-06-21,2025-07-12,22,-1.565237283706665,-0.6305559277534485,2025-06-27,24.631660521030426,Severe,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332224,2025-08-25,2025-09-12,19,-1.529786705970764,-0.5927960276603699,2025-08-27,21.86993056535721,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332224,2025-12-11,2025-12-31,21,-1.555573105812073,-0.7016881704330444,2025-12-30,21.027605533599854,Severe,True,False,4
Event_definition,Event_definition,D10,Minimum_duration,95332225,2025-01-01,2025-02-05,36,-1.803107976913452,-0.7100303769111633,2025-01-07,48.9773890376091,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332225,2025-02-09,2025-02-19,11,-0.6715368628501892,-0.5073302388191223,2025-02-19,6.483463764190674,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332225,2025-06-26,2025-07-12,17,-1.230494976043701,-0.554946780204773,2025-06-28,15.965554416179657,Moderate,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332225,2025-08-12,2025-09-23,43,-2.157047986984253,-0.5694388747215271,2025-08-29,59.29728865623474,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332225,2025-12-04,2025-12-31,28,-1.487053394317627,-0.5498426556587219,2025-12-04,26.466029703617096,Moderate,True,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332226,2025-01-01,2025-03-02,61,-1.866592884063721,-0.5645067691802979,2025-01-31,69.3838409781456,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332226,2025-06-21,2025-08-01,42,-1.648650884628296,-0.6395377516746521,2025-06-30,47.453545451164246,Severe,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332226,2025-08-07,2025-09-18,43,-2.204885721206665,-0.5367267727851868,2025-08-20,59.23395770788193,Extreme,False,True,3
Event_definition,Event_definition,D10,Minimum_duration,95332226,2025-12-10,2025-12-31,22,-1.422386407852173,-0.6944834589958191,2025-12-30,20.862781643867493,Moderate,True,False,4
Event_definition,Event_definition,D10,Minimum_duration,95332227,2025-01-01,2025-02-05,36,-1.844553589820862,-0.7127383351325989,2025-01-31,42.11343777179718,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332227,2025-02-07,2025-03-02,24,-1.22214150428772,-0.555412769317627,2025-02-25,22.998075664043427,Moderate,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332227,2025-06-21,2025-07-20,30,-1.574038147926331,-0.8177517056465149,2025-06-30,33.78996628522873,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332227,2025-08-11,2025-09-23,44,-2.481644868850708,-0.5942792892456055,2025-08-20,67.75691944360733,Extreme,False,True,4
Event_definition,Event_definition,D10,Minimum_duration,95332227,2025-12-04,2025-12-31,28,-1.653873205184937,-0.8487956523895264,2025-12-10,32.977122366428375,Severe,True,False,5
Event_definition,Event_definition,D10,Minimum_duration,95332228,2025-01-01,2025-02-05,36,-1.883877038955688,-0.7126227617263794,2025-01-31,44.839335560798645,Severe,True,False,1
Event_definition,Event_definition,D10,Minimum_duration,95332228,2025-02-08,2025-02-21,14,-0.8600645065307617,-0.5567774176597595,2025-02-18,10.310466349124908,Light,False,False,2
Event_definition,Event_definition,D10,Minimum_duration,95332228,2025-06-21,2025-07-26,36,-1.581078886985779,-0.7141591310501099,2025-06-27,41.1191428899765,Severe,False,False,3
Event_definition,Event_definition,D10,Minimum_duration,95332228,2025-08-12,2025-09-12,32,-2.336613178253174,-1.080771684646606,2025-08-23,57.857635140419006,Extreme,False,True,4
